"--2f55708fd23e06d6","Натисніть $BTN_INTERACT;, щоб забрати тег доступу"
"--34016d854f7fac0a","Утримуйте $BTN_INTERACT; для переміщення драбини"
"--34b5eb74f058843c","Нафтова вишка вибухне"
"--36a44ade4659ce2b","Загублена ключ-карта від сейфу"
"--37e803ab0c54f7b7","Знайдіть серверну кімнату"
"--390121476c95e2be","Вентиляційний отвір для запобігання заклинюванню"
"--39f5dc388d124ac1","Залишайтеся поза увагою, поки наш танкер відкачує нафту. У когось можуть виникнути підозри щодо передачі в останню хвилину, тому будьте готові до всього."
"--3ba3bc3a3af1a924","Bile не повернеться, поки не зникне вежа. Знищте її, або знайдіть інший спосіб її вимкнути."
"--3cc6a27c3a1f0630","Доступ до адмінських компів можна отримати лише USB-ключем. За нашими даними, він зачинений у надійному місці."
"--3d3ba849de90f0da","Необхідні ключі для керування шторами"
"--3ef5c8c2103aca37","Закриття штор"
"--3fbfbab014ea2ffa","Мережевий сервер блокує всі системи на нафтовій вишці. Знищіть його."
"--3fca2ee342b980f1","Увійдіть до лабораторії"
"--44234d26639e80a4","Зламайте сервер"
"--45a69ffa2bf94434","Безплатний шанс випадіння"
"--47104dac97d6f1df","Проникніть в серверну кімнату, щоб Локк зміг обійти систему безпеки."
"--47d5bc86f1cd34e8","Перевизначення безпеки мережі"
"--48146b694448fb41","Нейтралізуйте турель"
"--4885f8d77a23a721","Утримуйте $BTN_INTERACT;, щоб випустити токсичний газ"
"--4900791bbc5cdb73","Кидайте мішки далі"
"--494850080486d931","Натисніть $BTN_INTERACT;, щоб підключити кабель"
"--495b530bf2f81e84","Знизити тиск насоса"
"--49dfe05bcc1008bc","Відповісти на дзвінок"
"--4a12b893d86b60cd","Чудово виконана робота. Підійміться на борт танкера."
"--4b38272747d34012","Встановлення рівня тиску. Поверніться до кімнати управління та запустіть бур."
"--4d32db7748dfee11","Покиньте зону вибуху"
"--4efc0f404a7c01a7","Час забиратися звідси!"
"--4f432782c6f4e0f0","Утримуйте $BTN_INTERACT; для відкриття дверей"
"--5257885de92dd5b5","Знищити лабораторне обладнання"
"--527a4c508d80525e","Утримуйте $BTN_INTERACT;, щоб отримати доступ до електронних листів"
"--52c95ddede770301","Зразок нафти"
"--533a2f6deeb8e9a3","Зменшення шкоди"
"--53c8fa1d27b8ac81","Прототип захоплення вуглецю повинен демонструватися в кімнаті для заходів."
"--53f34e1b230e608a","Використайте сигнальний пістолет для виклику Байла."
"--567ad802496e01f3","Поверніться в човен"
"--57fab1edb817b85a","Пройдіть до обробної зони та опустіть шланг перекачки на наш танкер."
"--58209ebd2bb6a822","Утримуйте $BTN_INTERACT; щоб відкрити шухляду"
"--5a6ff6626c408048","Касету знайдено"
"--5dd70a16c4b69ac3","Відкрийте жалюзі вітрини за допомогою пили"
"--5e98e6e6b2c39c1d","Перемкніть двері ангара та перейдіть до вежі, де знаходиться бурова установка."
"--5f4e3606df0a496e","Увійдіть до будівлі головного офісу компанії"
"--6519d34999eeb213","Утримуйте $BTN_INTERACT; щоб випустити нафту"
"--651fe33a1f8729c7","Утримуйте $BTN_INTERACT; щоб перерізати дроти"
"--6594a0cb9b1553fa","Натисніть $BTN_INTERACT; щоб скасувати взаємодію"
"--66f03e770122ffac","Вимкніть охоронні лазери"
"--673a9c94e155c5cc","Шанс отримання безкоштовної амуніції"
"--67f7a8b0cd980453","Обертова труба"
"--686c9ee40f2b2ffa","Ви чуєте моторошний свист у віддаленні..."
"--6b6eff1dbdff8e63","Швидші бурові роботи"
"--6e23ecb9b281d08c","Відпустіть $BTN_INTERACT; щоб скасувати взаємодію (спричинить тривогу)"
"--6fad993bdf025dc3","Пройдіть на нафтову платформу. Ви отримаєте подальші інструкції під час просування."
"--6fb7704d5f3a11b3","Натисніть $BTN_INTERACT; щоб відкрити двері"
"--70b1e1a2dacab186","Ґабріель носить куленепробивний бойовий костюм, який слабшає під дією вогню. Використовуйте своє оточення, щоб зробити його вразливим."
"--731430023f801820","Сідайте на нафтову платформу"
"--74ab5223c574fa07","Проникніть до кімнати зберігання документів"
"--751f8af1f5d00bf0","Бурова установка вибухне! Повертайтесь на човен якомога швидше!"
"--757e2a20d122153c","Натисніть $BTN_INTERACT; щоб активувати інтерком"
"--767c663343315948","Не дозволяйте поліцейським вимкнути генератор насоса!"
"--77438adb8953bf07","Миттєве відновлення"
"--775d1a4898e440bc","Наш внутрішній чоловік зберіг бачок викидів природного газу, який SERA збирає для тестування. Ми можемо використати його, щоб тихо вбити Ґабріеля. Коли він помре, вимкніть газ та візьміть його ключ-карту."
"--805f5c013baf9aa4","Утримуйте $BTN_INTERACT; щоб обшукати полицю"
"--809ddde118f8d57e","Перехопіть систему безпеки, що блокує двері кімнати зберігання документів."
"--810ca57f7a922d42","Прототип Neo-2"
"--8137a34b54ae4c1d","Розправтеся з інспекторами"
"--82b2a355ec743d56","Знищіть свідків у лабораторії"
"--82df976d9ed81c70","Утримуйте $BTN_INTERACT; щоб зібрати дослідницькі документи"
"--8a50f361a7ae8299","Вимкніть запобіжник викиду бурової установки"
"--8a86d40e70fb24f1","Переміщуйте мішки швидше"
"--8aa971c91328026e","Відновлення аналізу"
"--8b522f4a1573c60b","Відпустіть $BTN_INTERACT; щоб скасувати взаємодію (спричинить тривогу)"
"--8e854fb29723f0e2","Спаліть Ґабріеля"
"--8f419aba154ba49c","Забезпечте здобич"
"--8f67f67424c07a03","Дослідницькі документи"
"--9041ef6357171403","Утримуйте $BTN_INTERACT;, щоб закрити шухляду"
"--90b61107bc3dd0a9","Вивільнення нафти"
"--95ba8efc32ab7018","Вертоліт вже в дорозі. Їдьте на вертолітний майданчик до нафтової вишки."
"--961816f3d462c079","Вхід до командного центру Габріеля заблокований захисними лазерами. За нашими даними, їх можна вимкнути з електрощитовій кімнаті вежі."
"--97a21de9178a47e2","Утримуйте $BTN_INTERACT; для відтворення запису"
"--98fceeb09b46f018","Утримуйте $BTN_INTERACT;, щоб заблокувати вентиляцію"
"--9a9a4b6dc7417413","Тег доступу"
"--9ba374ab0fb0d030","Розмістіть C4 на вікнах лабораторії та зачистіть приміщення"
"--9c3638aced3fbf24","Утримуйте $BTN_INTERACT; для відтворення голосової пошти"
"--9f091dd40ad13ac7","На буровій є кілька партій нафти з різними рівнями чистоти. Візьміть зразок у приміщенні для видобутку на верхній палубі та протестуйте його в лабораторії."
"--9fa004a3ab89bec0","Утримуйте $BTN_INTERACT; щоб зібрати зразок нафти"
"a0dbca6c2de1d597","Встановіть труби перекачки"
"a2cddb45f5530e9d","Закрийте клапани тиску"
"a37766587263cab7","Вогонь послаблює бойовий костюм Ґабріеля. Використовуйте клапани, щоб випустити нафту у нафтові ями, потім підпаліть басейни, коли він пройде крізь них. Він буде вразливий до куль, поки горить."
"a56a17b5eb40253b","Знайдіть компромат на Еліс Рейні (Електронна пошта, голосова пошта, запис)"
"a6363231991b3e54","Збір Neo-2"
"a78af305c68360d6","Отримайте тег доступу CSO, щоб розблокувати двері кімнати зберігання документів."
"a8e5f3515723fb25","Потрібен зразок нафти"
"a9983a6d099ba443","Доступна втеча"
"abf6e54b8064cfe0","Відпустіть $BTN_INTERACT; щоб скасувати взаємодію (спричинить тривогу)"
"acfc73635a660094","Утримуйте $BTN_INTERACT; щоб закрити завіси"
"ad36ff665a9c4c55","Утримуйте $BTN_INTERACT; щоб скасувати взаємодію"
"ae6ba0a0cef35d24","Дістайтесь до бурової вежі"
"ae824b3f7a270050","У лабораторії ще працюють вчені. Знайдіть спосіб позбутися їх."
"aeed0a2590ceffd7","Більше критичних влучень"
"afb31314c6bb1a3e","Закриття ящика"
"b04fb0db7eafb7a4","Використовуйте картку втраченого ключа від сейфа"
"b11708ee07879680","Утримуйте $BTN_INTERACT; щоб завантажити електронну пошту"
"b119ad29a32ea72c","Знайдіть код для розблокування вітрини Neo-2 або змусьте керівника маркетингу відкрити її для вас."
"b11ae290962e6a87","Утримуйте $BTN_INTERACT; щоб використовувати сканер теґів доступу"
"b159dd436b921f4a","Натисніть $BTN_INTERACT; щоб скасувати взаємодію"
"b229a4b31c751318","Знайдіть Neo-2"
"b2355d674d99de27","Використовуйте терміт, щоб відкрити вітрину"
"b39d404a1fcca56f","Шукайте всі документи з дослідженням Neo-2 та заберіть їх."
"b3f797a4889733b1","Досягніть нафтових резервуарів"
"b57566daae6a8acd","Нам потрібно знищити все обладнання лабораторії, щоб SERA не могла відновити Neo-2."
"b6d1c46836db7c37","Брандмауер зупинив нашу передачу нафти! Знайдіть ноутбук, щоб вимкнути його."
"b7e43d630f9fcad1","Відтворення запису"
"b8cbfd824fe34d9a","Утримайтеся, поки Біле зробить коло, щоб забрати вас."
"bdfaa1422d7ddafa","Візьміть терміт із нашого сховища та прожжіть вітрину."
"bff762353b9e98cb","Блюпринт"
"bm_msk_jfr_01","Берет Стерлінга"
"c0acf248ae7c02e0","Заплануйте передачу нафти"
"c1453b61d3910bd0","Спеціальна амуніція"
"c1e56b681aa036aa","Запальні патрони"
"c257a018c10deb09","Опис завдання"
"c30926ee3d800e38","Утримуйте $BTN_INTERACT; щоб відновити аналіз"
"c4a9fd29e48db72f","Скиньте мішки зі здобиччю всередину клітки гелікоптера."
"c511afc384815b08","Вже несете зразок нафти"
"c604ef2132acae9d","Утримуйте $BTN_INTERACT; щоб використовувати ноутбук"
"c75463c244cf7af4","Відтворення голосової пошти"
"c787b2ee1bb873d8","Виживіть, поки гелікоптер повернеться"
"c829d486899d0a63","Розблокування дверей"
"c8e7fd3c91d00490","Утримуйте $BTN_INTERACT; щоб отримати доступ до розкладу CSO"
"ca2b805ccd1e7500","Охорона телефонує, щоб перевірити нашу передачу! Підключіть Локка до телефону, або охоронець прийде розслідувати."
"ca9482691c7ce9a7","Знайдіть USB-накопичувач"
"caec47e14b3186f3","Нам потрібно з'єднати ці труби перекачки від насоса до резервуара, який відповідає нашому зразку нафти. Коли з'єднання буде встановлено, потягніть важіль на резервуарі та активуйте генератор."
"cash_sign","$"
"cash_tousand_separator",","
"cb018b44c3142e66","Їдьте геть від нафтової платформи!"
"ce90e691d0059df4","Розгорніть токсичний газ"
"cf553f7554ed3560","Утримуйте $BTN_INTERACT; щоб відкрити клапан"
"cg22_action_summon_present","Отримання подарунка"
"cg22_hold_summon_present","Утримуйте $BTN_INTERACT; щоб отримати подарунок"
"chca_action_burning_money","Спалення грошей"
"chca_action_connecting_winch_hook","Підключення лебідки"
"chca_action_cutting_chandelier_cable","Перерізання кабелю"
"chca_connect_winch_hook","Утримуйте $BTN_INTERACT; щоб приєднати кабель лебідки"
"chca_cut_chandelier_cable","Утримуйте $BTN_INTERACT; щоб перерізати кабель"
"chca_int_hold_burn_money","Утримуйте $BTN_INTERACT; щоб спалити гроші"
"d236d0072344c89a","Утримуйте $BTN_INTERACT; щоб розшифрувати USB"
"d37bb95e7102d5db","Утримуйте $BTN_INTERACT; щоб потягнути важіль"
"d427fa83d5417d13","Пройдіть до мосту, потім підніміться сходами до обробної зони."
"d43defd3aa491ee3","Зламайте двері до кімнати зберігання документів"
"d4c823470640a1a4","Поверніться до Neo-2"
"d4d74c5b5bd23524","Знайдіть найчистіший зразок нафти"
"d99b9842726b8cec","Використовуйте ключ-карту Ґабріеля, щоб отримати доступ до кімнати керування, потім вимкніть запобіжник викиду бурової установки."
"debug_equipment_pex_cutter","Дротові ножиці"
"decb72ab230dc84f","Поблизу знаходиться вентилятор, який контролює потік повітря до командного центру Ґабріеля. Використовуйте інструмент, який наш внутрішній чоловік залишив, щоб заблокувати його."
"dialog_fail_save_game_corrupt","Файл збереження пошкоджено. Неможливо зберегти гру."
"diesel_obtained","Отримано дизель!"
"drop_in_join","У ВАС Є НОВИЙ ПАРТНЕР У ЗЛОЧИНІ!"
"e076e56779932207","Тиск насоса нестабільний! Поверніть три клапани тиску у відповідному порядку, щоб продовжити передачу нафти."
"e1e596883a008f28","Відпустіть $BTN_INTERACT; щоб скасувати взаємодію"
"e2d856f20cfb8d38","Утримуйте $BTN_INTERACT; щоб перехопити мережу безпеки"
"e37655161bd7e6db","Опустіть шланг перекачки"
"e45d58f4b8ad1aeb","Пройдіть до підземної лабораторії дослідницького центру."
"e5ed4dd9c152dfbd","Викрадення дослідницьких документів"
"e64935f5bf03a90e","Натисніть $BTN_INTERACT;, щоб скористатися карткою втраченого ключа"
"e6a997931e3ed413","Постріли в голову відскакують"
"e716878d3cb8147a","Закрийте завіси"
"e927daad979d5086","Запустіть бурову установку"
"ea61342f6ed2a44e","Відновлення броні"
"ead47d75bdad7fc6","Відкриття клапана"
"eba3ee61615fbfff","Зберіть та забезпечте прототип уловлювання вуглецю."
"ed3c2314025de57c","Увійдіть до офісів дослідницького центру"
"ed6115129f0e125c","Перерізання проводів"
"ed76cf56683b448a","Отруйні патрони"
"ee25d73d8bb57dc9","Комп'ютер в адміністративному офісі надасть нам доступ до розкладу передачі нафти. Внесіть наш танкер у систему, щоб не викликати підозри."
"f4ac7940bfe18e70","Нафтова платформа вибухне через"
"f4ef177a5efebd50","Встановіть вибухівку C4 на підводні вікна лабораторії та вийдіть з кімнати до вибуху."
"f7953ba6f8379f7b","Пошук на полиці"
"f8c0acb201cc99b0","Знешкодьте команду приватної охорони, перш ніж вони піднімуть тривогу."
"fa3ebabda35f6b00","Знайдіть комп'ютер, щоб вимкнути брандмауер"
"fa4a112e17643c8a","Утримуйте $BTN_INTERACT; щоб зібрати Neo-2"
"failed_disconnected_continue","$CONTINUE; Продовжити до меню"
"failed_disconnected_continue_PS3","$BTN_A; Продовжити до меню"
"fc2eaa18bc507571","Потрібен тег доступу"
"fd1990824ff7e321","Приклад завдання"
"fd87bf03035b12b3","Випуск токсичного газу"
"fd9d5021830a46c6","Відкрийте вітрину"
"fed475010c62e561","Приховайте Neo-2 на сцені, закривши завіси."
"ff045217f1f35a65","Потягнення важеля"
"gain_xp_postfix","K ГОТІВКИ"
"glass_cutter_obtained","Отримано скляний різець!"
"heist_flat","Кімната безпеки"
"heist_flat_crimenet","Іноді доводиться йти на крайнощі, щоб заробити хороші гроші, і саме це ми робимо цього разу. Увійдіть до будівлі, знайдіть кімнату безпеки та викрадіть її за допомогою гелікоптера."
"heist_flat_hl","Кімната безпеки"
"heist_flat_hl_briefing","У глибині проєктів знаходиться укріплена будівля, штаб-квартира місцевої банди, яка керує прибутковим бізнесом з наркотиками. У цій будівлі є кімната безпеки, прикріплена до підлоги - і всередині неї знаходиться статок готівкою."
"heist_help","В'язничний кошмар"
"heist_help_crimenet","Коли нас охоплює сон, ми пливемо в ту дивну землю по той бік світу пробудження. І хто знає, що може чекати на нас там..."
"heist_help_hl","Пекельна ніч"
"heist_help_hl_briefing","Ласкаво просимо до мого світу, до моєї в'язниці! Я зроблю вас почувати себе як удома. Але вам не сподобається їжа - чи що-небудь інше!"
"hint_ability_no_grenade_pickup","У вас немає гранати."
"hint_all_doors_blocked","Ви не можете вийти звідси, всі двері заблоковано"
"hint_ammo_bag","Ви можете вибрати патрон у вашому інвентарі та натиснути $BTN_USE_ITEM; щоб розмістити його."
"hint_ammo_bag_PS3","Ви можете вибрати патрон у вашому інвентарі та натиснути $BTN_USE_ITEM; щоб розмістити його."
"hint_been_electrocuted","Вас б'є струмом!"
"hint_been_tasered","Вас вразив електрошокер!"
"hint_cant_stand_up","Ви не можете тут встати."
"hint_case_pickup","Ви підібрали кейс"
"hint_civ_too_many_killed","Тримано: Занадто багато невинних жертв"
"hint_civilian_escaped","Поліція звільнила цивільну особу - контролюйте цивільних!"
"hint_control_civilians","Використовуйте $BTN_INTERACT; щоб кричати на цивільних та тримати їх під контролем."
"hint_control_civilians_PS3","Використовуйте $BTN_INTERACT; щоб кричати на цивільних та тримати їх під контролем."
"hint_cross_thugs","Проходження повз охоронців видасть вас!"
"hint_damage_pad","Ви поранені - сховайтеся!"
"hint_destroyed_security_camera","Знищення камер зменшує інтелект поліції про вас."
"hint_dropped_blood_sample","Ваш зразок крові було знищено! Отримайте новий!"
"hint_full_ammo","У вас вже є повна амуніція."
"hint_full_bodybags","У вас вже є максимальна кількість мішків для трупів."
"hint_full_briefcase","У вас вже є портфель."
"hint_full_grenades","У вас вже є максимальна сума."
"hint_full_health","У вас вже є повне здоров'я."
"hint_full_keycard","У вас вже є ключ-карта."
"hint_guard_notice","Обережно! Охоронці можуть побачити вашу зброю!"
"hint_key_pickup","Ви підібрали ключ"
"hint_killing_people","Ви вбили цивільну особу! Пеня: 10 секунд."
"hint_max_special_equipment","Ви не можете нести більше"
"hint_melee_hit","Ви можете вдарити заручника врукопаш"
"hint_money_bag","Ви отримали свою частину здобичі, тепер хтось інший повинен нести решту."
"hint_move_hostages","Перемістіть заручника за допомогою $BTN_INTERACT;"
"hint_no_adrenaline","Потрібен адреналін"
"hint_no_bfd_tool","Вам потрібен інструмент BFD, щоб виправити BFD"
"hint_no_blood_sample","Потрібен зразок крові"
"hint_no_blueprints","Вам потрібні креслення, щоб сканувати їх!"
"hint_no_bottle","Вам потрібна шипованна пляшка!"
"hint_no_chainsaw","Вам потрібна бензопила!"
"hint_no_compound_a","Потрібен склад а"
"hint_no_compound_b","Потрібен склад б"
"hint_no_compound_c","Потрібен склад с"
"hint_no_compound_d","Потрібен склад d"
"hint_no_data_usb_key","Вам потрібно скопіювати список гостей на USB-накопичувач спочатку"
"hint_no_defibrillator_paddles","Потрібні дефібриляторні електроди"
"hint_no_documents","Потрібні документи"
"hint_no_drill","У вас немає бура."
"hint_no_elevator_key","Вам потрібен ключ для технічного обслуговування ліфта"
"hint_no_empty_watertank","Вам потрібен порожній водяний бак, щоб наповнити його"
"hint_no_fbi_usb_key","Вам потрібен USB-накопичувач"
"hint_no_gas_canister","Потрібен газовий балон"
"hint_no_glass_cutter","У вас немає скляного різця."
"hint_no_hotel_room_key","Вам потрібна ключ-карта, щоб увійти до номеру готелю"
"hint_no_keycard","Вам потрібна ключ-карта!"
"hint_no_laxative","Потрібен засіб для чищення"
"hint_no_notepad","Потрібен блокнот"
"hint_no_sleeping_gas","Вам потрібен снодійний газ"
"hint_no_usb_key","Вам потрібна USB-флешка"
"hint_no_watertank","Вам потрібно наповнити водяний бак"
"hint_no_winch_hook","Спочатку потрібно зняти гак з лебідки"
"hint_pickup_ammo","Ви можете підібрати боєприпаси з мертвих правоохоронців."
"hint_reload","Натисніть $BTN_RELOAD; щоб перезарядити."
"hint_reload_PS3","Натисніть $BTN_X; щоб перезарядити."
"hint_reload_sentry","Перезарядка вартового дрона."
"hint_sentry_normal_ammo","Вартовий дрон: Бронебійні набої Вимкнено"
"hint_sentry_not_enough_ammo_to_place","Недостатньо боєприпасів, щоб встановити вартового дрона"
"hint_sentry_set_ap_rounds","Вартовий дрон: Бронебійні набої Увімкнено"
"hint_shoot_wires","Розстріляйте дроти, щоб лімузин впав"
"hint_short_crouch","Натисніть $BTN_CROUCH; щоб присісти."
"hint_short_deployable","Утримуйте $BTN_USE_ITEM;, щоб розгорнути спорядження."
"hint_short_doctorbag","Розгорніть аптечку за допомогою $BTN_USE_ITEM;."
"hint_short_firstaidkit","Розгорніть аптечку першої допомоги за допомогою $BTN_USE_ITEM;."
"hint_short_intimidate","Натисніть $BTN_INTERACT; повторно, щоб залякати поліцейського."
"hint_short_max_pagers","Максимум 4 пейджери на Місію."
"hint_short_objective","Утримуйте $BTN_STATS_VIEW;, щоб переглянути деталі завдання."
"hint_short_spotting","Натисніть $BTN_INTERACT;, дивлячись на ціль, щоб помітити її."
"hint_short_throw","Натисніть $BTN_USE_ITEM;, щоб кинути."
"hint_short_weapon","Натисніть $BTN_SWITCH_WEAPON;, щоб змінити зброю."
"hint_skill_messiah_get_up","Натисніть ""Стрибок"", щоб встати!"
"hint_stockholm_syndrome","Синдром Стокгольма: Натисніть ""Стрибок"", щоб використати"
"hint_stockholm_syndrome_no_hostages","Синдром Стокгольма: Немає доступного заручника для обміну"
"hint_stockholm_syndrome_stealth","Синдром Стокгольма: Неможливо використати під час маскировки"
"hint_stockholm_syndrome_trade","Синдром Стокгольма: Обмін заручником вже розпочато"
"hint_switch_weapon","Натисніть ліворуч або праворуч на спрямованих кнопках, якщо ви хочете змінити зброю."
"hint_take_hostages","Вам знадобляться заручники! Створіть заручників з цивільних за допомогою $BTN_INTERACT;, щоб взяти їх у заручники."
"hint_take_hostages_PS3","Вам знадобляться заручники! Створіть заручників з цивільних за допомогою $BTN_INTERACT;, щоб взяти їх у заручники."
"hint_teammate_arrested","$TEAMMATE; був закутий$LOCATION;!"
"hint_teammate_dead","$TEAMMATE; під вартою!"
"hint_teammate_downed","$TEAMMATE; був повалений!"
"hint_teammate_helpedup","$TEAMMATE; був піднятий $HELPER;!"
"hint_teammate_rescued","$TEAMMATE; був розкутий $HELPER;!"
"hint_teammate_revived","$TEAMMATE; був звільнений з-під варти завдяки $HELPER;!"
"hint_thermite","Ви можете вилити ще одну банку терміту, щоб прискорити процес."
"hint_trade_offered","Звільніть цього заручника, щоб випустити свого товариша з-під варти!"
"hint_usb_stick","Потрібен USB-накопичувач"
"hint_using_drill","Вам потрібно буде перезапустити дриль, якщо вона застрягне."
"hint_window_barricade","Використовуйте планки на вікнах, вентиляційних отворах і огорожах, щоб заблокувати їх"
"hint_window_planks","Візьміть планки і використовуйте їх, щоб заблокувати вікна, вентиляційні отвори і огорожі"
"hint_you_have_been_spotted","Вас помітили!"
"hint_you_helpedup","Ви допомогли $TEAMMATE; підвестися!"
"hint_you_rescued","Ви розкули $TEAMMATE;!"
"hint_you_revived","Ви звільнили $TEAMMATE; з-під варти!"
"hint_you_were_helpedup","Вас підняли $HELPER;!"
"hint_you_were_rescued","Вас розкули $HELPER;!"
"hint_you_were_revived","$HELPER; обміняв заручника і витягнув вас з-під варти!"
"hold_interact_charge_gun","Утримуйте $BTN_INTERACT;, щоб почати заряджати лазер"
"holiday_warning_text","$event_icon;Бонус свята: ОД +$bonus;%"
"hud_access_camera_feed_lost","Сигнал втрачено"
"hud_access_camera_no_feed","Немає зв'язку"
"hud_achieved_popup","ДОСЯГНЕННЯ ВІДКРИТО!"
"hud_achievement_milestone_popup","Досягнуто етапу досягнення"
"hud_action_accessing_mask_list","Доступ до списку масок"
"hud_action_activating_camera","Увімкнення камери"
"hud_action_activating_reader","Увімкнення сканера штрих-коду"
"hud_action_activating_sprinklers","Увімкнення спринклерів"
"hud_action_adding_compound","Додавання сполуки"
"hud_action_adjust_temperature","Регулювання температури"
"hud_action_analyzing_evidence","Аналіз доказів"
"hud_action_answering_call","Відповідь на дзвінок"
"hud_action_approving_request","Схвалення запиту"
"hud_action_arm_explosives","Зведення вибухівки"
"hud_action_assemble_device","Збірка"
"hud_action_assemble_thermite","Збірка термітного пристрою"
"hud_action_assembling_bomb","Збірка вибухівки"
"hud_action_assembling_turret","Розпакування турелі"
"hud_action_attach_hook","Прикріплення гака"
"hud_action_attach_winchhook","Прикріплення гака лебідки"
"hud_action_attaching_magnet","Прикріплення магніта"
"hud_action_attaching_winch","Прикріплення лебідки"
"hud_action_bagging_present","Пакет Подарунка"
"hud_action_bagging_ro_armor","Пакет частини римського обладунку"
"hud_action_bagging_sa_armor","Пакет частини самурайського обладунку"
"hud_action_barcode","Взяття штрих-коду"
"hud_action_barricading","Блокування"
"hud_action_bex_open_window","Злом вікна"
"hud_action_booting_generator","Запуск генератора"
"hud_action_breach","Взлам люка"
"hud_action_breach_shutter","Взлам жалюзі"
"hud_action_breaching_door","Взлам дверей"
"hud_action_break_planks","Злам дощок"
"hud_action_bypassing_the_firewall","Обхід файрволла"
"hud_action_cable_tying","Створення заручника з цивільного"
"hud_action_calling_captain","Виклик капітана"
"hud_action_cas_checking_customer_database","Завантаження списку гостей"
"hud_action_cas_igniting_fireworks","Запуск феєрверків"
"hud_action_cas_opening_guitar_case","Відкриття кейсу гітари"
"hud_action_cas_opening_powerbox","Злом замка електрощитка"
"hud_action_cas_security_door","Злом сейфа"
"hud_action_cas_taking_fireworks_bag","Взяття феєрверків"
"hud_action_cas_taking_gear","Взяття спорядження"
"hud_action_center_button","Натиснення центрального знаку"
"hud_action_charging_paddles","Зарядка лопаток"
"hud_action_checking_evidence","Перевірка доказів"
"hud_action_checking_file","Перевірка файлу"
"hud_action_choosing_mask","Вибір маски"
"hud_action_closing_crate","Закриття ящика"
"hud_action_closing_truck_door","Закриття дверей вантажівки"
"hud_action_closing_window","Закриття вікна"
"hud_action_connect_hose","Підключення шланга"
"hud_action_connecting_cable","Підключення кабелю живлення"
"hud_action_connecting_equip","Підключення обладнання"
"hud_action_connecting_which_hook","Підключення лебідки до BFD"
"hud_action_connecting_which_hook_brb","Підключення лебідки до сховища"
"hud_action_construct_weapon","Збірка Зброї"
"hud_action_converting_hostage","Конвертування заручника"
"hud_action_cracking_crate","Злом ящика"
"hud_action_craft_sheriff_star","Виготовлення зірки шерифа"
"hud_action_cut_glass","Різання скла"
"hud_action_cut_wire","Різання дроту"
"hud_action_cutting","Різання"
"hud_action_cutting_cable","Різання кабелю"
"hud_action_cutting_fence","Різання паркану"
"hud_action_cutting_tarp","Різання тента"
"hud_action_cutting_tree","Різання дерева"
"hud_action_decouple_locomotive","Розчеплення локомотива"
"hud_action_destroying_evidence","Знищення доказів"
"hud_action_detach_hose","Від'єднання шланга"
"hud_action_disabling_alarm","Вимкнення alarm"
"hud_action_disabling_alarm_pager","Відповідь на повідомлення"
"hud_action_disabling_lasers","Вимкнення лазерів"
"hud_action_disarm_bomb","Розмінування бомби"
"hud_action_disassemble_cro_loot","Взяття частини бомби"
