"--2606eaaefc27f1fa","Мене звуть Кіган. Я проїхав на цій машині хвилину, і я скажу вам дві речі, які я знаю напевно. Люди підуть на все, щоб отримати те, що хочуть, і вони завжди недооцінюють техасців. Зрозумів, як з цим працювати? Все готово. Я зв'язую покупців з продавцями. Це моя професія. Це принесло мені чималі гроші, але вони не зовсім чисті. Не те, що я можу залишити своїй сім'ї після того, як... втечу. Тому зараз я намагаюся влізти в нафтову гру. Великі гроші, і це законно. Спадщина, якою можна пишатися."
"--2652c07130f424ea","Що це за лайно для РПГ 20-го року?!"
"--26ae6413f00553ab","Як! Насос зупинився. Закрутіть напірні клапани, щоб знову запустити його."
"--26cf404ba79ccb6d","Ніколи не зустрічав мітки доступу, яка б не стала в нагоді!"
"--2756aa16fd0b97ed","Перейдіть до кімнати екстракції та візьміть зразок нафти."
"--275aa9e3000603cf","Перше, що нам потрібно зробити, це отримати доступ до серверної. У нас є інформація, що ключ-картка є у працівника лабораторії."
"--276ebcd969e80e34","Головна офісна будівля - наша перша ціль. Потрапити туди буде нескладно."
"--27b1d2f272680622","Ворушіться, відбивні. У цій будівлі багато входів."
"--27fc635595c41c6f","Приємно було працювати з тобою, Кіган. Наступного разу, коли у нас будуть справи в Штаті Самотньої Зірки, ми знатимемо, до кого звертатися."
"--2849dbd24f96bf20","Ймовірно, у когось із працівників є ключ-карта від серверної. Спробуй знайти її. А якщо не зможеш... Ти знаєш, що робити."
"--2893a93112ba79ea","Ми нічого не зможемо зробити, поки ти не підключиш мене до серверної. Йди в лабораторію і знайди відбивну з ключ-картою!"
"--28a9fbdca1afebeb","Ця панель була позначена на кресленні, яке ви витягли з офісу SERA. Дуже цікаво."
"--28b25013d52a645b","Знайдіть шланг і опустіть його вниз!"
"--28f5938fe109ed47","І це кінець братів Сантьяго. А тепер вимкни газ і йди забирай свою картку-ключ. "
"--29115333430baf4e","Ми заховали поруч потужну пилу на випадок, якщо жалюзі навколо Neo-2 впадуть."
"--2939ee9c6dde3530","Молодець! SERA ще довго не зможе оговтатися від цього. Вирушаймо!"
"--297c872a1fa05fc1","Не зупиняйся! Ти так близько!"
"--29eb0bf0333ef473","Берегова охорона, напевно, вже їде. Висуваємося."
"--2a3caa474e00a122","На вашому місці, я б забиралася з цієї кімнати!"
"--2a42c51a91474c51","Ти хоч уявляєш, котра година, Фаллере?"
"--2a47d888ef26c517","Керелі зіпсували генератор насоса!"
"--2a950e138b1c63ac","Ось як це робиться! Я тримаю Рейні за яйця, і вона не дізнається про це, поки я не захочу. Ви добре попрацювали."
"--2ad58092ba1e6497","Це щоденник громадської організації. Тепер ми можемо відстежувати його пересування."
"--2b8bfc8273af2433","На сьогодні корпоративного шпигунства вистачить! Час вшиватись."
"--2bb4359568c14344","Керелі вимкнули пилу з розетки! Вона не може розрізати ті віконниці без живлення!"
"--2c40145b91e4d186","Вхід до Дослідницького центру знаходиться навпроти головної будівлі."
"--2db319c9ca901dc5","Цей зразок повинен працювати чудово!"
"--2e0365683452411b","Влучання у критичні точки є критично важливим!"
"--2f52f92fb12ce9d1","Він знайшов собі старий бойовий костюм Муркі""! Ми перестали їх робити, бо він не може одночасно блокувати вогонь і кулі. Треба налити в яму масла і підігріти!"""
"--2f690034afdd6c11","Заходьте туди і виводьте сервер з ладу!"
"--2f96dc6c8fffed2c","Знайти Дослідницький центр не повинно бути складно. Він знаходиться навпроти головної офісної будівлі."
"--3003daa5a57a5cb6","Пливіть до аварійного причалу під платформою!"
"--3085386cb9a60158","This is like a blerrie war movie! ''Come on you maggots! You wanna live forever? Go! Go! Go!''"
"--309c9ae5ab18d99d","Ооо, у вас є гострі кулі!"
"--30eaf84a18ae31b1","Це просто рана на тілі!"
"--322162878e324c4a","Перш ніж ми зможемо зробити щось ще, мені потрібен доступ до центральної мережі вишки. За нашими даними, хлопець з ключем від серверної працює біля вертолітного майданчика."
"--32764544847e6d70","Ключ до управління завісою на сцені заходу? Гарна знахідка."
"--32bae66e8a8a0a60","Крути H4!"
"--332dd9efb6b22da2","Не тоді, коли це прямо у нас під носом. Генсек"" повністю заполонив округ Колумбія. Ми - кожна камера, кожна вантажівка, кожна перепустка. Клієнти, які постраждали, шукають винних, і ми - легка мішень. Наша система безпеки не спрацювала."""
"--334e162b504c1664","Ми виходимо з ринку округу Колумбія."
"--33826bc9b535b4e9","Чудова робота! Час для фази 2. Дістаньтеся до бурової вишки, і будьте дуже обережними. Гавриїл спостерігає."
"--33f82aef4009e558","Банда Платіжного дня"" така крута. Чотири довбаних хлопця! Я чув, що вони вами підлогу мили!"""
"--3449d51adee791ba","Керелі зупинили тест! Наскільки це дріб'язково? Перезапустіть машину!"
"--345971a8dc5cbe05","Поверніть L3!"
"--347e068f5d9653c1","Вийдіть за лаштунки і знайдіть пульт управління завісою."
"--350765dfc931fc80","Курва, я чув про перестрілку! Вас підстрелила банда «Payday»!"
"--355e42fd0c001325","Перевірте офіс маркетинг-лідера на наявність коду або візьміть її в заручники і змусьте відкрити кейс."
"--356ddc5982b04680","Кігану потрібна не просто партія нафти. Йдеться про чистоту. Ти можеш взяти зразок для тестування у видобувній кімнаті."
"--3601d93aac9b3299","Як просувається пошук? Не забудьте також перевірити особисті кабінети."
"--36dc5c6ccbdc8525","...Хтось за це заплатить."
"--36ec51f4cba7ec88","Зачекайте! Ця броня - прототип Каламутної води""! Дефект робить її слабкішою до куль, коли вона піддається впливу тепла. Розлийте трохи масла в ті ями, затягніть його туди, а потім підпаліть!"""
"--3765e23b020cdcf3","Ця відбивна хоче битися? Ми дамо йому бій!"
"--378ddb421432cd93","Молодець! Тримайся міцніше, поки вертоліт повертає назад!"
"--37994c659853c28e","Майже на місці. Увімкніть генератор насосів."
"--38071952c0253175","Ти збираєшся затопити це місце?! Джемма сказала, що ви божевільні. Я в захваті!"
"--383b194dbe00689e","Час знайти компромат на Еліс Рейні. Перевірте офісні приміщення на наявність викривальних матеріалів."
"--383eaafc56f54fe3","Ви заблукали? Здається, адміністрація на нижній палубі."
"--385668037f2744b0","Агов! Схоже, Рейні використовувала кошти компанії для підкупу людей з Управління з охорони навколишнього середовища. Б'юся об заклад, ФБР знайде цей лист від її бухгалтера дуже цікавим."
"--39344d3690eb9796","На цей час не заплановано жодних перевезень. Що, в біса, відбувається?"
"--395162f3931e16a3","Не забудьте оглянути виконавчий офіс. Пошукай гарненько. Коли хтось такий брудний, як Рейні, завжди є що знайти."
"--39b18340bde31740","Якщо ви наймаєте Банду ""Пейдей"", ви наймаєте найкращих."""
"--39b1fe01cdf28526","Більше нема камер! Дякувати Богу за це."
"--3a80531f3bc1df56","Йди в офісну будівлю. Кіган не платить нам почасово. "
"--3a8729416412eb4f","That keychain is labeled ''Stage Curtains.'' Might come in handy. "
"--3a932de77aa76a08","Чорт забирай! Це було схоже на спостереження за фокусом Гудіні. Майстри своєї справи! Ви мені сьогодні дуже допомогли. Я цього не забуду."
"--3affe8e362a3eedd","У лабораторію! Ми не можемо чекати всю ніч!"
"--3b4fed4d647a9a7f","Знищіть лабораторію, друзі! Робіть все можливе!"
"--3bac56e9f147b9f0","Поки наш корабель готується, під'єднайте передавальні труби до правого масляного бака. Коли вони будуть встановлені, потягніть за важіль розблокування."
"--3c15cc0fa6af4147","Нічого особистого, Габріелю. Використай його ключ-карту, щоб потрапити в диспетчерську, а потім відключи запобіжник вибуху."
"--3c8bbda02bde105e","Добре! Тепер запускай генератор насосів."
"--3d7eb3c24d4db535","Наша наступна зупинка - бурова вишка! "
"--3d9af2615e2f311c","Б'юся об заклад, що управління завісою знаходиться десь за лаштунками."
"--3db6bdff862b710d","Не зупиняйтеся на досягнутому!"
"--3e02e446ac413b85","І це кінець братів Сантьяго! Тепер вирушайте до диспетчерської і вбийте запобіжник вибуху."
"--3ee5e2c0e749b9b4","Поверни її до справи Нео-2. Не думаю, що вона настільки божевільна, щоб померти за дурну нафтову компанію."
"--3f0421a719a21076","Якщо виламувати двері занадто ризиковано, ви можете знайти картку-ключ у одного з працівників. Вирішуйте самі."
"--3f73f25e0de896fe","Гаразд, друзі. SERA готується представити свій прототип уловлювача вуглецю внизу, в конференц-залі. Погляньте."
"--3f8fcc647700e605","Зливаю масло. Переконайтеся, що мастила не заважають!"
"--40d5c1f4afb8ee1b","Керелі зіпсували хак!"
"--40d796e3c72ebe3d","Далі потрібно перекрити вентиляцію командного центру. Людина Кігана заховала деякі інструменти, які допоможуть виконати роботу."
"--41405d7c9f7f35d0","Молодець! Не висовуйтесь, поки наш корабель відкачує нафту."
"--41d9224637db32fc","Перейдіть до аварійного дока під платформою!"
"--41e1525f864101c0","Ми повинні переконатися, що SERA не зможе побудувати ще один прототип! Ходімо в лабораторію, і давайте завдамо їм шкоди!"
"--421ba9c28995bf89","Вони ні хріна не прибирали! Вони нас випередили. Ми б їх розтрощили в чесному бою."
"--4222d89286c7a68a","Їдь до офісу в дослідницькому центрі. Ми не можемо залишити жодних документів на Нео-2."
"--42a1edc4b26b1ac0","У вас закінчується час! Геть з платформи!"
"--42d22b39a3343150","Точно, чорт забирай."
"--433547c54eb63d5b","Гм... Гаразд, я бачу. До роботи."
"--43619f1ee94fbc65","Вони ввімкнули сигналізацію! Готуйтеся до бою!"
"--44777dc73bae6d83","Хтось телефонує. Візьми слухавку, а то вони щось запідозрять."
"--44c0df81bc65cd52","Гадаю, не можна все передбачити. Так тримати руку на пульсі."
"--454773ab502ebfa1","В основі платформи є аварійний док. Прямуйте туди."
"--45abfa63b3b78ffb","Давайте осушимо цю нафтову вишку досуха! Розгорніть перекачувальний шланг."
"--46104d02d3e43c68","Знайди шланг на вишці. Ти маєш опустити його вниз, щоб наш танкер зміг відкачати нафту."
"--462d55ea8f7df974","H4! Швидше!"
"--463aca36f71d3633","Наша людина каже, що потрібний нам інструмент захований десь у буровій вишці."
"--464a66c603c2f87c","Ти довела цю диверсію до науки! Дивись, що я зробив."
"--46c604c69754691b","Показники на цьому зразку чудові! Чистий, як тільки може бути!"
"--46f935c53c2c97bc","ОГС має бути на місці під час великої події. Можливо, в його офісі є розклад."
"--4701e2d045d1cde9","Якого біса вони поставили пам'ятник Естебану на нафтовій вишці Блеррі? Дивно, правда? Думаю, Габріель став босом."
"--475fd50f2feb3574","Пора, друзі. Пливіть до аварійного причалу під платформою."
"--486c8aba7940970f","Лабораторія наша, відбивні! Залишимо її гіршою, ніж знайшли!"
"--48e4a697ebc86930","Чудово, друзі! Охороняйте Нео-2, щоб ми могли продати його Кігану. На стоянці чекає фургон."
"--49127e40c4ef7293","Кляті керосини перервали тест!"
"--493a4d50cb751b36","Якщо ви знайдете замкнені шафи, ставлю на те, що USB знаходиться там."
"--493e55e0dfc3aee8","Набоїв ніколи не буває забагато!"
"--4b55fc8bead62696","Час вводити наш переказ в систему. Сервер розблоковано, але нам потрібна флешка, щоб скористатися комп'ютерами. За нашими даними, вона має бути замкнена в якійсь шафі."
"--4b6cbab4000fcb76","Все готово. Запаліть запобіжник, увімкнувши дриль, і забирайтеся звідти до біса."
"--4b94c2fd527422a9","За іронією долі, тепер ми маємо саботувати буріння. У диспетчерській встановлено запобіжник вибуху. Вимкни його."
"--4bb0b9a41b7e2f03","Гей, чувак."
"--4bca69ef62410b02","Тост за Габріеля! А тепер зайди в диспетчерську і відключи запобіжник вибуху. Тепер наша черга зіпсувати бур!"
"--4c48d77946b75228","Тепер ми можемо відредагувати графік відвантаження бурової установки. Так ми зробимо передачу нафти рутинним процесом. Тобі потрібна флешка, щоб розблокувати комп'ютери адміністраторів. Б'юся об заклад, вони тримають її в шафі або ще десь."
"--4c610c013bf961fd","Нам потрібно з'єднати генератор насоса з потрібною партією оливи. Коли труби встановлені, потягніть за важіль на баку."
"--4c613182da328250","Не байдикуйте, відбивні. Ідіть до бурової вишки."
"--4d248747452fead2","У них була велика вогнева міць -"
"--4d9dec6fb4e4ce58","Цей код розблокує вітрину!"
"--4ddfdbe6a3d5d1df","Киньте шланг!"
"--4e1040f3f3d5e1d1","Я знаю, вибач. Я б не турбував тебе, якби це не було... Гм... Але як ти? Як банк?"
"--4e714191935c5866","Amazing! Bet you can see that beauty from the mainland. Let's clear out friends. We got places to be. Things to steal.                             "
"--4edee461601c9127","Вони, ймовірно, замкнули цей USB, тому тримайте відмичку під рукою."
"--4f008dd2e0e8157a","Що цей клятий танкер тут робить? Ми не зареєстровані на його маршруті."
"--5055b8d1d9eaab72","Найкращий напад - це крутий захист!"
"--5120597782d04dae","Вогонь послабив його броню! Вбити його!"
"--5130d77c3c1cb000","Ти найкрутіший пакувальник в окрузі!"
"--51b80230d272727a","У них тут зберігається кілька партій олії. Нам потрібна найчистіша. Піди в екстракційну і візьми зразок, який ми перевіримо."
"--522f82e63fd5880e","Ви можете вимкнути запобіжник видування з диспетчерської."
"--5268dd118dd191a7","Пристебніть блискавки і забирайтеся на борт!"
"--52db3049b2b9db21","Нам не потрібно все, що тут є. Тільки те, що на Нео-2!"
"--53c34b740d451f25","Нам потрібно протестувати партії олії SERA, щоб визначити, яка з них найчистіша. Візьміть зразок з екстракційної кімнати."
"--53da479c3c205602","Як просуваються пошуки? Не забудьте перевірити виконавчий офіс Рейні."
"--53e7efd44efc1ed3","Нам потрібно з'єднати ці труби з резервуаром, який відповідає нашому зразку нафти. Коли вони будуть готові, тягни важіль на резервуарі. Я простежу, щоб корабель був на місці."
"--540a85e88af0f938","Це код для вітрини Neo-2!"
"--5449661ac0d56f20","Інструмент для глушіння вентилятора десь тут."
"--5466b298bf3ccf34","Наш гелікоптер мусив забиратися геть! Це все башти Блеррі! Треба їх знищити!"
"--54c4ee3fe4577ed1","Передача масла не може тривати, поки брандмауер активний."
"--55849566ee2e2f59","Знайди всі документи на Нео-2"". Ми не можемо нічого залишити."""
"--55b7669cac5d9f08","Піднімайте, відбивні! L1!"
"--562776fee8309708","Так! Це та нафта, яка потрібна Кігану!"
"--583c44086ad016dc","Обов'язково перевірте виконавчий офіс. Я чула, Рейні записує всі свої зустрічі. У неї параноя."
"--58405747601c3656","Гаразд. Йди в диспетчерську і відключи запобіжник вибуху бура. Хех, відключити бур... Тепер все по-іншому, еге ж?"
"--5878f47b32107372","Відповідай на дзвінки, інакше може прийти охоронець!"
"--587e91b65c86480b","Не оминайте увагою офісні кабінети. На тих комп'ютерах може бути щось цікаве."
"--58884e076c0c8c86","Всі ці неприємності і руйнування, тільки щоб спалити Еліс Рейні. Тобі не здається, що це занадто?"
"--58aa79743ca58edc","Я кажу, що треба працювати розумніше, а не важче. Закріпіть ці вікна за допомогою С4, і я рознесу лабораторію одним натисканням кнопки!"
"--58b0faf97244621d","Ми запливли надто далеко, щоб привезти нашу евакуаційну команду. Вам доведеться забрати мішки зі здобиччю по дорозі назад. Не забудьте."
"--58bb1094a637aed1","У тебе є бажання померти?! Назад до човна!"
"--594bebf2ac1c60f2","Потрібні нам папери знаходяться в кімнаті для зберігання документів, але ці двері набагато важчі, ніж ми очікували. У головного наукового співробітника, напевно, є перепустка. Знайдіть його."
"--596902b4d4814d36","Ми хочемо викликати вибух в основному бурінні, але на буровій установці є захист від цього. Його можна відключити з диспетчерської."
"--596fda4867276191","Завантажуй Нео-2 у наш фургон для втечі. Хто знайшов, того й бережемо, еге ж?"
"--5a03cf07c3bed48e","Mmm, smell that? Top-shelf SERA petroleum. Cream of the crop!                "
"--5a2dca7c6ff2d34b","Ви повинні знайти клапан L4!"
"--5ae0ddbe4212cecc","Ось так пощастило! Жалюзі на кейсі деактивувалися! Мабуть, через наш безлад в лабораторії зіпсувалася електромережа. Кинь трохи терміту на це скло!"
"--5b8ce05bb42a9f30","Тепер знайдіть шланг і опустіть його вниз."
"--5bb23995d769b535","Більшість наших клієнтів розривають контракти. Навіть поліція від нас відмовляється. Ми втратили точку опори."
"--5bf28c2291227e06","Чудово! Наш танкер відкачує нафту. Постарайся не померти до того, як він закінчить!"
"--5c62a8bf4f3e76e9","Система передачі нафти заблокована за брандмауером. Знищити сервер, знищити брандмауер."
"--5d42981412e5a16d","Ця Рейні дійсно має на тебе зуб. Щось особисте?"
"--5de4b577e6bbe781","Звісно, не знаєш. Вони на наступному рівні. Банда Деньги"" не в змозі з ними впоратися. ""Клоуни"" можуть перемогти ""Оверкіл"". Може, навіть ""Мурки"", але це не зробить їх королями пагорба."""
"--5e0a1745fe344637","Бачиш всі ці труби? Їх потрібно з'єднати з резервуаром, який відповідає нашому зразку нафти. Коли все буде готово, потягніть за важіль на потрібному резервуарі."
"--5e153cf67d2df0f1","Знайдіть диспетчерську! Ми не можемо перевантажувати тиск, поки запобіжник активний."
"--5e8007ff3ba58149","Не працює. Поглянь ще раз на труби."
"--5f5fa3d72e271548","Поглянь на номерний знак! Б'юся об заклад, це машина маркетолога. Якщо її трохи подряпати, то сигналізація виведе її на вулицю."
"--5f98d7176854aefc","У них є башти Блеррі?! Що це за рота?! Наш гелікоптер повинен забратись звідси, і він не зможе повернутись, поки ви не знищите цих стрільців."
"--5fc0b43326302f2a","Вони тримають флешку десь у безпечному місці. Озирніться навколо."
"--6020507d39850233","Керелі зіпсували пилу! Полагодь її, швидко!"
"--60aa6c35cf7ecd58","Кожна куля особлива, але ваші кулі - найособливіші!"
"--60e0346780a6d267","Мережа безпеки керує всім на цій установці, і вона надійно заблокована. Я розберуся, якщо ти підключиш мене до серверної."
"--60e26fa2124022f7","Ми ще не вийшли з лісу! Відплисти до танкера!"
"--611ec6cac9873aa9","Вони встановили вежі в головній будівлі! Знищіть їх, щоб наш вертоліт міг повернутися за вами!"
"--61718e6245977fa5","Візьміть зразок нафти з однієї з труб в екстракційній кімнаті."
"--617eccb9d43dccf7","Дані Нео-2 зберігаються у сховищі документів. Спробуй знайти головного наукового співробітника СЕРА. У нього має бути перепустка."
"--61aa1ca11afb54c1","І що?"
"--61c74bc61de6bf6c","Ну ж бо! Застібайте блискавку!"
"--61f0f3946140d61a","Ще раз: Знайдіть Н3!"
"--6214384722040d04","Щось не так. Перевірте ці труби."
"--62bb672d0f629d49","Думаю, кімната охорони десь поруч. Якщо хочеш, я можу її знищити. Нам треба вбити час."
"--62d1aa0a611e4495","Але я чув, що ви зіткнулися лобами в поїзді."
"--6378ea557b896708","Дійте за планом! Заходьте в головну будівлю!"
"--63a4e36fee3ced66","За нашими даними, флешка зачинена в шафі."
"--63c31991358a26f2","Як! Вони нас викрили!"
"--63ff6b541cf1fb58","Я знаю, що все це виглядає як смердюча чорна маса, але деякі партії олії тут чистіші, ніж інші. Нам потрібна найчистіша. Ви можете перевірити кожну партію, взявши зразки в екстракційній кімнаті."
"--6456b9b59a218770","Інсайдер Кігана залишив деяке обладнання, яке допоможе вам перекрити повітряний потік командного центру. Буде досить легко знайти."
"--648fb48d131d168e","Чудово! Давай віднесемо цей прототип Кігану."
"--64bb5934b0404b65","Але це не має сенсу! Хвиля злочинності повинна збільшувати попит на безпеку!"
"--6520535de649eee7","Знайдіть зону обробки, де ви знайдете шланг для перекачування. "
"--6543a19aa6f7a069","Вирівняйте труби, а потім потягніть важіль на нашому резервуарі."
"--65af38eb33996284","Нам потрібно повернути клапани тиску в певному порядку, тому слухайте уважно."
"--65b4bf7304c8dc38","Останнє, що нам потрібно - це зруйнувати лабораторію. Не можна дозволити СІРА відновити прототип."
"--65b4de36a0c037f6","За що ти сидиш?"
"--6664dcef9a64af0c","Нафта не проходить. Чи правильно прокладені труби?"
"--668bf2428d87076e","Вимкніть брандмауер, інакше нафта нікуди не дінеться!"
"--66b807b0780d8850","Має бути щось, що покаже справжнє обличчя Рейні. Пошукай уважніше."
"--66cf67a12c066c0c","Вам потрібно потрапити всередину дослідницького центру. Прямо навпроти головної офісної будівлі."
"--6769e9ef6ddd7580","Використовуйте блискавки, щоб піднятися нагору. Слідкуйте за охороною."
"--67a11064f62b581a","Продовжуйте шукати, друзі. Нам потрібна ця флешка."
"--67cf4fbdf3eb46fe","Один з цих резервуарів повинен відповідати нашому зразку нафти. Під'єднайте його до труб, а потім потягніть за важіль."
"--67d70449c76afd0d","Починається..."
"--67e27c57342fdd4a","Гарна робота з тими жалюзі, але це небитке скло, а пила витрачена. Треба знайти код до клавіатури. Перевір кабінет керівника відділу маркетингу."
"--67f6466975cf0515","Спочатку до головної будівлі! У нас ще є робота!"
"--684bd44d556f4b75","Ви знайшли код до вітрини! Тепер ми можемо взяти в руки Neo-2."
"--68e8a5ae355312c4","Що ти робиш?! Забирайся звідти!"
"--69499224b00aab1f","Гарна робота. Ці відбивні все б зіпсували. А тепер повернемося до справи."
"--699721667c7032c0","Ааа! Не той клапан! Зверху!"
"--6a13e742c0649d4d","Коли ви тут закінчите, я матиму все необхідне, щоб запатентувати Нео-2 як винахід Кіган Ойл"". Я буду на багато років попереду всіх."""
"--6a1a088e43e6c4e0","А тепер, грандіозний фінал! Запускайте бур, а потім забирайтеся до човна."
"--6a1dfb19304275cb","Ми отримали доступ до розкладу. Сховайтеся, поки я чаклуватиму."
"--6a6c08de2bccc4d3","Якщо ви завітаєте до кімнати екстракції, то зможете взяти зразки з кожної партії нафти, щоб перевірити її на чистоту. Чим якісніша нафта, тим більше грошей ми заробляємо разом з Keegan."
"--6acd7f7b8d2bea33","Досить! Назад до човна, відбивні!"
"--6b466ba8be752af4","Давайте відправимо цей отруйний газ до його нового дому. Приєднайте каністру до одного з вентиляційних каналів Габріеля."
"--6bc9098be12f9c0b","Кіф! Це нафта, яку хоче Кіган."
