ID,String
"heist_crojob3_briefing","Those thermobaric explosives were loaded onto a freight train this morning. It's heading down to Norfolk. Maybe to be sold on, maybe to be decommissioned - it doesn't matter, because it won't reach there. A moving train is tough to stop, so we're doing this Old West style. Blow a section of bridge and the whole thing comes tumbling down. It's loud and messy, but effective. The wagons will be scattered to hell. One of them has a vault where our explosives are - search each of 'em til you find it."
"8db63936938575bf",""
"8db63936938575bf",""
"164552ea90517a40","Crude Awakening"
"heist_brb","Brooklyn Bank"
"heist_run_crimenet","As you know, intelligence and information is my business. And I recently came across something important that concerns you. the Payday Gang. Someone is out to destroy you, possibly kill all of you. This morning I intercepted a message indicating that an agent of these people is meeting someone at a certain location downtown. I don't know yet who these people are, but as you know, I find you a valued asset, and so I want to help you apprehend this agent so you can squeeze information out of him. I'll give you the location and then keep an eye on you while you conduct the operation.$NL;$NL;» Find and apprehend the agent$NL;» Watch out for surprises"
"8db63936938575bf",""
"heist_mad_hl","Boiling Point"
"heist_skm_mus_briefing","At one time a few years ago, a good friend of Bain's worked with a dealer in ancient artifacts operating out of the McKendrick Museum, named Sofia Clemens, who is a highly respected figure in D.C. historical circles. We have recently learned that Ms.Clemens has been gathering a huge collection of artifacts with the intent of selling them to a Russian oligarch. The plan is to hit the museum and take her hostage. The kerels and society types in D.C. will likely pay through the nose to keep her safe, and while you're keeping them busy I can arrange for the artifacts she was moving to conveniently 'disappear'."
"heist_arm_cro_crimenet","Bain has intercepted a convoy of armored GenSec trucks. They're carrying high-value cargo and you need to get in fast and steal it.$NL;$NL;» Break into the immobilized trucks$NL;» Crack open the strongboxes$NL;» Get the loot to the getaway vehicle"
"heist_branchbank_deposit_crimenet","Bain wants you to do a classic bank hit. This job is about deposit boxes.$NL;$NL;» Locate the bank$NL;» Find the thermal drill$NL;» Drill the vault$NL;» Keep the civilians in check$NL;» Open the deposit boxes$NL;» Escape with the contents of the boxes"
"8db63936938575bf",""
"heist_hox","Hoxton Breakout"
"8db63936938575bf",""
"heist_crime_spree","CRIME SPREE"
"8db63936938575bf",""
"heist_nmh_crimenet_hl","No Mercy"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"heist_kenaz_hl","Golden Grin Casino"
"8db63936938575bf",""
"heist_gallery","Art Gallery"
"heist_rvd2_hl","Garnet Group Boutique"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"heist_mus","The Diamond"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"heist_branchbank_hl","Bank Heist"
"8db63936938575bf",""
"8db63936938575bf",""
"heist_hox_1_asset_armoredcar","Armored Car"
"8db63936938575bf",""
"8db63936938575bf",""
"heist_nmh_crimenet","Bain only has a couple more days. Those Kataru motherfuckers saw fit to shoot him full of virus. Same fucking stuff we stole from Mercy Hospital a few years ago. Whoever we got it for, they sold it to Murkywater and now it's killing him. Knew from the start that was a bad job. Bain did too, but he wanted that Cagliostro manuscript. That fucking book. Should have told him to fuck off, but he said we really needed it for something, and to be honest, we'd never be where we are without it.$NL;$NL;»Keep the civilians under control$NL;»Find the correct patient$NL;»Escape with two validated blood samples"
"8db63936938575bf",""
"8db63936938575bf",""
"heist_nmh_hl","No Mercy (Flashback)"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"heist_mia_1_briefing","The Dentist has sent us after a Russian mobster, calls himself the Commissar. He's got criminal interests all over the East Coast, including this motel down at the heights. We don't know where he is, so you need to apply a little pressure. We've dropped him a hotline to us. Bust that place up as much as you can and he should call. And when he calls, we can trace him.$NL;$NL;We're doing this for Hoxton."
"heist_escape_garage_briefing","...Lose 'em... Lose 'em... Dammit... DAMMMIT! You gotta stand and fight!"
"heist_airport_briefing","OK, the airport is just down the hill. Cut through the fence and find the hangar where the truck holding the cases is. The Mendozas will probably be there. Bring those weapons back to the van, or make sure they don't. They're not going down without a fight. If it hits the fan out there - destroy the guns."
"heist_branchbank_gold","Bank Heist: Gold"
"heist_skm_run","Heat Street"
"heist_tag_hl","Breakin' Feds"
"8db63936938575bf",""
"8db63936938575bf",""
"8cdabc47c3421a3a","This job's dangerous, but when we start something, we see it through to the blerrie end.$NL;Once we access the oil supply, we'll reroute it back to our tanker ship. Then to blow up the rig, we should cause a malfunction with the main drill, but we need Gabriel's keycard to access the pressure controls. This ex-merc knows we're the ones who ripped off his brother, so be ready to take him out.$NL;Last thing: You can steal Rainey's hidden cash, or let it burn. It's all the same to Keegan. Now, let's go out in a blaze of glory!"
"8db63936938575bf",""
"heist_brb_crimenet","Bain was after an object that is buried in the foundation of the old bank in Brooklyn. We need to smash our way in loudly, and retrieve this object.$NL;$NL;»Locke's remote controlled van crashes into the bank$NL;»Get into the bank$NL;»Gain access to the pre-vault room$NL;»Crack the vault$NL;»Plant C4 on the floor$NL;»Retrieve the object hidden under the vault$NL;»Loot more or escape"
"heist_lucid","The Search"
"heist_branchbank_briefing","The Harvest & Trustee is a medium-size branch bank, vault in the back, a few different entries. Case the place first. My man's gonna leave a thermal drill out back. Get it on the vault door, then bag whatever's inside and move it to the escape car. Good luck."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"heist_glace_briefing","The plan is simple: under cover of darkness, we hit the convoy when they cross Green Bridge. Actually - we'll blow the bridge with explosives! That should stop all traffic, don't you think? We grab the prisoner, put him in a fulton skyhook and make him vanish into thin air."
"heist_contact_the_butcher_description","The Butcher's business is weapons - their procurement, sale and distribution. With Gage on an "extended vacation", she is looking forward to a long and fruitful business relationship with Bain and the Payday Gang."
"heist_family_briefing","All the display cases in there are connected to an alarm. Disable the alarm and then steal the diamond jewelry. The escape driver is a bit jumpy so keep this quiet and methodical. Bag up everything. Let's get it all!"
"8db63936938575bf",""
"heist_short1_plan_nx64","Stealth"
"heist_skm_run_h1","Heat Street"
"heist_man_crimenet","The Taxman carries a server weighting far more than just a fortune. Connect me with the computer inside the building and I can transfer the data easily. Let's show him we mean business.$NL;$NL;» Get the Taxman's server$NL;» Extract the codes$NL;» Hack and transfer the data"
"heist_branchbank_deposit","Bank Heist: Deposit"
"8db63936938575bf",""
"heist_election_day_crimenet","Crime is an unsavoury line of work, but it's time you dipped your toes in some truly dirty business - politics. The Elephant wants you to help get his man Bob McKendrick into the Mayor's office.$NL;$NL;» Locate the voting machines$NL;» Hack the machines to swing the vote$NL;» Make sure no suspicion falls on The Elephant"
"8db63936938575bf",""
"heist_haunted_briefing","All work and no play makes Wolf a dull boy. All work and no play makes Wolf a dull boy.$NL;All work and no play makes Wolf a dull boy. All work and no play makes Wolf a dull boy.$NL;All work and no play makes Wolf a dull boy. All work and no play makes Wolf a dull boy.$NL;All work and no play makes Wolf a dull boy. All work and no play makes Wolf a dull boy.$NL;All work and no play makes Wolf a dull boy. All work and no play makes Wolf a dull boy.$NL;All work and no play makes Wolf a dull boy. All work and no play makes Wolf a dull boy.$NL;All work and no play makes Wolf a dull boy. All work and no play makes Wolf a dull boy.$NL;All work and no play makes Wolf a dull boy. All work and no play makes Wolf a dull boy.$NL;All work and no play makes Wolf a dull boy. All work and no play makes Wolf a dull boy.$NL;All work and no play makes Wolf a dull boy. All work and no play makes Wolf a dull boy.$NL;All work and no play makes Wolf a dull boy. All work and no play makes Wolf a dull boy.$NL;All work and no play makes Wolf a dull boy. All work and no play makes Wolf a dull boy.$NL;All work and no play makes Wolf a dull boy. All work and no play makes Wolf a dull boy.$NL;All work and no play makes Wolf a dull boy. All work and no play makes Wolf a dull boy.$NL;All work and no play makes Wolf a dull boy. All work and no play makes Wolf a dull boy.$NL;All work and no play makes Wolf a dull boy. All work and no play makes Wolf a dull boy.$NL;"
"8db63936938575bf",""
"heist_mia_crimenet","My long-term plans require leverage over Washington's District Attorney. My hotline to him goes through a Russian, operating out of Miami. Your job is to eliminate this Russian. Draw him out by sabotaging his operations in D.C. I'd wish you luck, but luck has nothing to do with it.$NL;$NL;The Dentist wants you to take care of the Commissar.$NL;$NL;» Force the Commissar to call you$NL;» Trace the call$NL;» Infiltrate the Commissar's hideout and eliminate him"
"heist_dream","Slaughterhouse"
"heist_skm_red2_h1","First World Bank"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"heist_shoutout_raid_crimenet","I heard about the outstanding job you did sneaking into that Murkywater warehouse. Most impressive. I need you to go back there. Those mercenaries've got a 'little something' tucked away. A little something I would like. The Murkies are pulling out, and I need this before it disappears down some rabbit-hole.$NL;$NL; » Access the Murkywater compound $NL; » Locate the vault $NL; » Jam the vault vent $NL; » Transport the loot to the train"
"8db63936938575bf",""
"heist_contact_jiufeng","Jiu Feng"
"heist_crojob2_hl","The Bomb: Dockyard"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"heist_cane","Santa's Workshop"
"heist_type_knockover","Knockover"
"8db63936938575bf",""
"heist_skm_cas_h1","Golden Grin Casino"
"heist_sah_crimenet","The Elephant has sent us a tip about an old mansion in Salem, where an auction is being held that contains an artifact we need for the device in the kitchen.$NL;$NL;» Get past security and enter the mansion$NL;» Find the code and access the vault$NL;» Secure the artifact and escape"
"heist_rvd1_hl","Highland Mortuary"
"heist_contact_the_elephant_description","John Henry Simmons, called the Elephant by press. A dirty Republican Congressman with mysterious connections that go all the way to the top."
"heist_chas_crimenet","An organization I was once a part of is making my business difficult, and I'd like to make things difficult for them in turn, by profiting heavily from their loss. They are in possession of a priceless item, a gold statue of a dragon. Very old, right? Rumor has it, you are in need of funding, and this job will be very bountiful. I can provide all the details you need. If you take the statue, it is yours to do with as you please, but for any other valuables, we split the take.$NL;$NL;»Infiltrate the warehouse$NL;»Find the vault$NL;»Escape with the dragon statue and other valuables"
"8db63936938575bf",""
"heist_firestarter_2_hl","FBI Server"
"heist_pent","Mountain Master"
"8db63936938575bf",""
"heist_escape_garage_hl","Garage Escape"
"heist_pines_crimenet","Vlad wants you to rescue his drunken pilot and recover his product.$NL;$NL;» Locate the pilot$NL;» Keep him safe and get him to the rescue helicopter$NL;» Recover as much cocaine as possible"
"8db63936938575bf",""
"heist_short1_stage2_hl","Stealth - Erasing History"
"heist_arm_for_briefing","That blueprint you found was for a new type of infantry turret - codenamed RC1. Real next-gen shit. Digging a little deeper, I got word of a specially chartered train, headed in to the Pentagon. I've hacked the rail network, and they think they've stopped due to a glitch in the switches. Three railcars. One has the hardware. The other two have its ammo. It all sells, but your priority is the turret. They won't be expecting you."
"8db63936938575bf",""
"heist_framing_frame_1_briefing","The senator loves to collect art - outsider art in particular. Lucky for us, the Capitol Art Gallery is hosting an exhibition this week. You need to take the marked paintings to the senator's apartment. They'll have cameras installed in them. Eyes on the inside will make your job easier, trust me."
"8db63936938575bf",""
"8db63936938575bf",""
"heist_friend","Scarface Mansion"
"heist_arm_par_crimenet","Bain has intercepted a convoy of armored GenSec trucks. They're carrying high-value cargo and you need to get in fast and steal it.$NL;$NL;» Break into the immobilized trucks$NL;» Crack open the strongboxes$NL;» Get the loot to the getaway vehicle"
"8db63936938575bf",""
"8db63936938575bf",""
"heist_cage_hl","Car Shop"
"heist_alex_1_briefing","Well, you heard Hector. No time to piss around. We go into the meth lab and secure the goods. I'm sure we don't have long before the law shows, either, which is in keeping with this spectacular run of bad luck we've been having."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"heist_contact_shayu","Shayu"
"8db63936938575bf",""
"8db63936938575bf",""
"heist_short1_stage1","Stealth - Flash Drive"
"heist_branchbank_gold_briefing","Like I said, this is a bank job for gold. It's a small bank, but they've got a lot of security and a lot of customers. You're going to have to work hard to keep this from turning ugly. Drill the vault and bag up the loot. Gold is heavy, remember. Wait for me to send the escape car. Clear? Oh - my guy left the thermal drill to get into the vault out back. Let's roll."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"heist_skm_red2_crimenet","Locke wants you to take the representative from Frank Yaegar Safes hostage. His insider information is valuable and taking him hostage will force the bank to switch back to their old security system.$NL;$NL;» Protect the hostage$NL;» Hold out for as long as you can$NL;» Negotiate the ransom$NL;$NL;"
"heist_hox_3_crimenet","The Feds have moved the rat to a safe house. They do a great job hiding his identity, but not his location. Silly pricks. So we drive out there, get in and put him down.$NL;$NL;» Scope the safe house and find a way in$NL;» Deal with any security $NL;» Locate the rat $NL;» Eliminate the rat $NL;» Remove any evidence"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"heist_kosugi","Shadow Raid"
"8db63936938575bf",""
"heist_framing_frame_crimenet","The Elephant wants to frame a rival senator.$NL;$NL;» Steal art that the senator wants from the art gallery$NL;» Install cameras in the stolen art and make a deal$NL;» Infiltrate the senator's apartment and plant coke in his vault"
"heist_pbr_crimenet","The target is a Murkywater facility in the desert. Consider it their Fort Knox. Force your way in, and bring out whatever loot they're holding.$NL;$NL;» Retrieve assets left by Locke$NL;» Fight your way to the inner complex$NL;» Open the vaults and retrieve the loot$NL;» Meet with Locke$NL;» Destroy the radars and escape"
"8db63936938575bf",""
"heist_hox_2_hl","The Search"
"heist_hox_3_briefing","Alright. Finally, we're going after the rat - the fink who screwed Hox, wants to screw us all. Time to put him down. We know he's currently bunkering down in an FBI safe house outside the city. These safe houses are usually built along the same lines. Nice big houses, grounds, 24 hour security, and most likely a panic room somewhere inside. See where your tax dollars go? The plan is simple - get in there, find our informer and finish him. Now, I'm betting there'll be evidence against us in there too, so be good to clean that up too."
"heist_skm_mallcrasher_briefing","Hey, who wants to go shopping? We've got a job at the mall, but it's a ransom job. Get the hostage and keep them there as long as it takes for the kerels to pay up. This is not so much shop lifting as... shopper lifting. Good luck!"
"heist_pent_crimenet","Many of us in the Golden Dagger's inner circle are unhappy with how Yufu Wang has handled himself lately. It's time for the old man to retire. Eliminate him and steal his hard drive. It contains invaluable information, vital for my takeover. As for your payment—Wang has a substantial gold reserve in his penthouse. It's yours. $NL;$NL;» Infiltrate the building and gain access to the Penthouse$NL;» Steal the hard drive$NL;» Eliminate Yufu Wang$NL;» Steal the gold and escape"
"heist_run_briefing","Okay guys. Remember who you're dealing with here. Locke is a smelly fish. There's bound to be more sides to this than what he's telling you. Keep your eyes peeled."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"heist_branchbank_hl_deposit","Bank Heist: Deposit"
"8db63936938575bf",""
"heist_arm_cro_briefing","We've forced the GenSec trucks off the road at the corner of McCarty and James. Sure it had those Time Out hipsters shitting into their latte macchiatos. You're going to need to get into the trucks, and then break open the strongboxes inside. Whatever they're carrying, get it, and get out."
"heist_jewelry_store_crimenet","Bain wants you to do a classic jewelry heist. Get in, grab the loot, and get out.$NL;$NL;» Locate the jewelry store$NL;» Check the back office for a safe$NL;» Bag and get the jewelry to the escape car$NL;» Steal any other valuables in the store"
"heist_pex","Breakfast in Tijuana"
"8db63936938575bf",""
"8db63936938575bf",""
"heist_arm_for","Transport: Train Heist"
"8db63936938575bf",""
"heist_hvh_hl","Cursed Kill Room"
"heist_alex_1_hl","Cook Off"
"8db63936938575bf",""
"8db63936938575bf",""
"heist_watchdogs_crimenet","Hector needs watchdogs for transporting cocaine.$NL;$NL;» Guard the cocaine in the truck$NL;» Adapt to new situations$NL;» Reach the harbor$NL;» Deliver the shipment to boat driver"
"german_desc_codex","Wolf can be happy-go-lucky one second and mad as hell the next. After his mental breakdown he reinvented his personality and it's now a mash-up of action movie characters and his own ideas of what criminals should be like."
"heist_crojob1_crimenet","My contacts in Split has informed me that a cargo ship, the Moretta, is due to dock in Washington within the next few days. It is carrying a large amount of thermobaric explosive. I require a skilled team to recover these. Discretion is desired.$NL;$NL;» Open the dock gate$NL;» Move the ship to Loading Dock 3B$NL;» Get on the ship and search the containers$NL;» Take the bomb and escape"
"8db63936938575bf",""
"heist_alex_3_briefing","Well, turns out the FBI are escorting the Mendozas out of the country. Maybe they have a deal, maybe they don't. Frankly, I don't give a crap whether they're renditioning them or whatever. All the heads are on that bus, money and all. Get the money, eliminate the Mendoza top guys, and end this story. We'll go in by chopper."
"8db63936938575bf",""
"8db63936938575bf",""
"heist_born_hl","Lion's Den"
"heist_four_stores_crimenet","Vlad is back in town and he doesn't like his store owners working for the Russians. Show them what Vlad does with disloyal countrymen.$NL;$NL;» Locate the four stores$NL;» Steal all their money$NL;» See if you can find safes to crack"
"8db63936938575bf",""
"heist_safehouse_briefing","The safe house is your home away from home, your fortress, your place of contemplation, the place where your money takes shape and form. The safe house gives you a place to sharpen your skills in a low-pressure environment. You'll be able to test out various weapons, mechanics like cracking safes and disarming cameras, admire the fat stacks of cash in your vault, and even purchase assets to make the place the envy of every crook from here to the White House."
"heist_mallcrasher_briefing","Yep. You heard him right. Vlad is serious. We go into the mall, we destroy as much as we can. Enough destruction and his client will rethink his whole stance on protection money. Dirty job but you like getting dirty, right?"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"heist_branchbank_gold_crimenet","Bain wants you to do a classic bank hit. The Harvest & Trustee bank is trying to up its liquidity with a large deposit of gold.$NL;$NL;» Locate the bank$NL;» Find the thermal drill$NL;» Drill the vault$NL;» Escape with the gold"
"8db63936938575bf",""
"8db63936938575bf",""
"heist_contact_jiufeng_description","Jiu Feng is a weapons dealer based in San Francisco. He was once a member of the mighty Golden Dagger Triad but left after falling out of favor with its leader, Yufu Wang. Nonetheless, he still possesses an intimate knowledge of the Triad's operations."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"4c219b5bd5dc7d69","Hostile Takeover"
"8db63936938575bf",""
"8db63936938575bf",""
"heist_skm_mus","The Diamond"
"heist_short1","Flash Drive - Stealth"
"heist_mallcrasher","Mallcrasher"
"heist_hoxton_1","Ye olde hoxton"
"heist_kosugi_crimenet","Murkywater has a bonded warehouse down at the old wharf. See what sort of crap they're shipping back.$NL;$NL;» Break into the warehouse undetected$NL;» Steal anything valuable you can find$NL;» Remember, there is no plan B$NL;» Escape with the loot"
"heist_watchdogs_1_hl","Truck Load"
"b2c0f3a37c17e4e7","A friend of Gemma's is a friend of ours, especially when he's ready to pay us a kakspul!$NL;SERA's got their main office and research center in Dallas. That's where they plan to reveal the Neo-2 prototype tonight. We'll get blackmail on Rainey, snag the Neo-2, and clear out anything SERA could use to rebuild it.$NL;The clearest route would be to hit the office building first, then the laboratory, but you can tackle the locations in any order you choose."
"heist_contact_interupt","Car chase"
"heist_branchbank","Bank Heist: Random"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"heist_crojob3_hl","The Bomb: Forest"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"heist_cane_crimenet","The target is a gang-run warehouse. They've got some elves making presents - bundles of coke. Get them cutting for us.$NL;$NL;» Enter the warehouse$NL;» Convince the elves to make presents for us$NL;» Protect the elves$NL;» Secure the presents"
"heist_jewelry_store_briefing","This town is a great place to fence jewelry. Easy to move. Diplomats and trophy wives buying it - no questions asked. This is going to be cake. Let's get going."
"8db63936938575bf",""
"8db63936938575bf",""
"heist_contact_mcshay","Gemma McShay"
"8db63936938575bf",""
"heist_roberts","GO Bank"
"heist_bex_hl","San Martín Bank"
"heist_arm_cro","Transport: Crossroads"
"heist_trai_hl","Lost in Transit"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"heist_born","The Biker Heist"
"heist_arm_hcm_briefing","One downtown skyway, five pounds of strategically placed C-4 and impeccable timing has given us a stranded convoy of GenSec trucks. Hit them hard while they're still disoriented. Break into the trucks and the strongboxes, and return the goodies to the escape driver."
"8db63936938575bf",""
"heist_arm_fac_hl","Transport: Harbor"
"8db63936938575bf",""
"heist_skm_bex_briefing","Friends, it's time for another hostage job, this one's in Mexico. This small town bank is the perfect spot to fend off the kerels and watch that ransom get bigger. Keep an eye on the hostage and hold the fort for as long as you can."
"heist_contact_locke","Locke"
"8db63936938575bf",""
"8db63936938575bf",""
"heist_hox_2_briefing","Well, lads, thanks for breakin' me out. But I shouldn't have been there to begin with. Someone set me up. I'm sure of it. The Feds had too much on me. Way more than those mingebag wankers could dig up. Someone ratted. Someone fucked me. And I'm gonna find out who.$NL;$NL;Now, it ain't gonna be easy. No fannying about around the edges, right? No shadowy deals or contacts, or that bollocks. We're going to the source. The biggest FBI nest. Gonna find out who screwed me."
"8db63936938575bf",""
"8db63936938575bf",""
"heist_glace_hl","Green Bridge"
"heist_framing_frame_3_hl","Framing"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"heist_pex_briefing","Hajrudin is being held in the outskirts of the city. But Tijuana's murder rate is infamous, and the police station security level reflects that. It's a blerrie fortress! This won't be easy, but if anyone can do it, it's you guys. Good luck!"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"heist_airport_hl","Airport"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
