ID,String
"achievement_man_3_desc","Complete the Undercover job without killing any Snipers."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_flat_1","A Brush With Death"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_death_31_desc","Equip the 350K brass knuckles. Celebrating the release of the Death Wish update."
"8db63936938575bf",""
"achievement_born_3","Let the Man Work"
"8db63936938575bf",""
"achievement_halloween_nightmare_3_unlock","Unlocks the "Angry Baby" mask."
"8db63936938575bf",""
"achievement_sah_1_additional","This achievement requires you to play from the lobby to the end of the heist."
"8db63936938575bf",""
"achievement_pick_666_additional","This achievement requires you to play from the lobby to the end of the heist."
"achievement_run_3_desc","Complete the Heat Street job on the Very Hard difficulty or above."
"achievement_trk_fir_2","Flame War"
"achievement_trk_bp_3_additional","This achievement requires you to play from the lobby to the end of the heist."
"achievement_trk_dm_0_additional","This achievement requires you to play from the lobby to the end of the heist."
"achievement_gmod_6_desc","Earn one of each crate."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_green_1_desc","Complete the First World Bank job with 6 or more hostages alive behind the wall by the elevators in the main lobby."
"achievement_ggez_10","Pleasure Doing Business With You"
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_trk_mc_0","No Return Policy"
"achievement_ranc_4_desc","Complete the Midland Ranch job on the OVERKILL difficulty or above."
"achievement_cow_10","I've Got the Power"
"achievement_glace_3_additional","This achievement requires you to play from the lobby to the end of the heist."
"8db63936938575bf",""
"achievement_spa_3","Valkyries"
"achievement_pent_12","No Gnome Left Behind"
"achievement_frog_1","Tabula Rasa"
"achievement_trk_l_6_desc","Complete all of Locke's contracts on the Death Sentence difficulty with the One Down mechanic activated."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_gage_10_desc","Buy the grenade case asset 100 times."
"8db63936938575bf",""
"achievement_wwh_3_desc","Complete the Alaskan Deal job on the Very Hard difficulty or above."
"achievement_chas_7","Big Trouble, Badder Heister"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_tag_2_desc","Complete the Breakin' Feds job on the Hard difficulty or above."
"8db63936938575bf",""
"achievement_trk_ff_3","Picture Perfect"
"achievement_chas_11","Speed Lizard"
"achievement_glace_6","Jack Rabbit Parole"
"8db63936938575bf",""
"achievement_gage5_5_unlock","Unlocks the "Wooden Stock" for the Gecko 7.62 rifle, "Pirate Barrel" for the GL40 grenade launcher, "Bone" material and "Muerte" pattern."
"achievement_eagle_3","Wind of Change"
"achievement_farm_5_desc","Complete the Slaughterhouse job on the Death Wish difficulty or above."
"achievement_axe_20","Just One More..."
"achievement_ameno_3_unlock","Unlocks the "Scope Mount" and "PBS Suppressor" for the AK weapon family, "Alfred" mask, "Dawn" material and "Dinosaur Skull" pattern."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_axe_30_additional","This achievement requires you to play from the lobby to the end of the heist. You can activate the One Down mechanic on the Buy Contract screen."
"8db63936938575bf",""
"achievement_trk_bt_1","Eye in the Sky"
"achievement_des_11","Boom, Headshot!"
"8db63936938575bf",""
"achievement_trk_fs_2_additional","This achievement requires you to play from the lobby to the end of the heist."
"achievement_scorpion_2_desc","Kill 3 enemies at the same time with the Dynamite."
"8db63936938575bf",""
"achievement_axe_60_desc","Complete The Bomb: Forest job on the Death Sentence difficulty with the One Down mechanic activated."
"achievement_ggez_44","We Can Be Trusteed"
"8db63936938575bf",""
"achievement_cac_22_desc","In the Big Bank job, open the vault by using the "Beast" drill and escape using the C4 Tunneling asset without killing any snipers on the Death Wish difficulty or above."
"8db63936938575bf",""
"achievement_death_26","Long-Term Relationship"
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_pick_27","4 More Years"
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_trk_ev_6_additional","This achievement requires you to play from the lobby to the end of the heists. You can activate the One Down mechanic on the Buy Contract screen."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_trk_hm_1_desc","Complete the Hotline Miami job on the Hard difficulty or above."
"achievement_gage3_13_desc","Kill 10 enemies using any sniper rifle while zip lining."
"achievement_ggez_56","DIY EMP"
"8db63936938575bf",""
"achievement_ignominy_7","Becoming Abominable"
"8db63936938575bf",""
"achievement_pick_56","Hard Boiled Heisters"
"achievement_pick_62_additional","This achievement requires you to play from the lobby to the end of the heists."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_ggez_39_desc","Complete the Election Day job on the Death Sentence difficulty."
"achievement_trk_fw_3_additional","This achievement requires you to play from the lobby to the end of the heist."
"achievement_pal_3_unlock","Unlocks the "Dragon Head" mask, "Days" material and "Kurbits" pattern."
"8db63936938575bf",""
"achievement_diamonds_are_forever","Diamonds Are Forever"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_pent_8_desc","Complete the Mountain Master job on the Death Sentence difficulty with the One Down mechanic activated."
"achievement_trk_v_3_desc","Complete all of Vlad's contracts on the OVERKILL difficulty or above."
"achievement_cac_16_desc","On day 2 of the Big Oil job, have Bile trigger the alarm."
"8db63936938575bf",""
"achievement_axe_13","Dirty Energy"
"8db63936938575bf",""
"achievement_hot_wheels_desc","On day 1 of the Watchdogs job, don't let the cops shoot and destroy the escape vehicle."
"achievement_sinus_1","400 Bucks"
"achievement_axe_29_desc","Complete the Shadow Raid job on the Death Sentence difficulty with the One Down mechanic activated."
"achievement_gage5_2_desc","Kill at least four enemies with one GL40 grenade launcher shot."
"achievement_ignominy_17","Becoming Shady"
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_trk_gb_2_additional","This achievement requires you to play from the lobby to the end of the heist."
"achievement_gage5_6_desc","In the Watchdogs job, complete the heist while you and your four man crew are wearing one different Assault Pack mask each on the OVERKILL difficulty or above."
"achievement_fex_11","Sugar, Lard and Scorpions"
"achievement_rvd_2_additional","This achievement requires you to play from the lobby to the end of the heist."
"8db63936938575bf",""
"achievement_pex_4_additional","This achievement requires you to play from the lobby to the end of the heist."
"8db63936938575bf",""
"achievement_window_cleaner_desc","In the Mallcrasher job, destroy all windows in the mall."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_mad_3","Crazy Ivan"
"8db63936938575bf",""
"achievement_uno_2","Hostage Situation"
"8db63936938575bf",""
"achievement_kenaz_5","Hail to the King, Baby"
"8db63936938575bf",""
"achievement_deer_4","Claustrophobia"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_trk_pr_0","Keep Calm and Carry on... Shooting"
"achievement_trk_sa_3","Home Invasion"
"8db63936938575bf",""
"achievement_trk_bs_2_desc","Complete the Birth of Sky job on the Very Hard difficulty or above."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_cac_32_desc","Stop a charging Cloaker with either the Buzzer or Electrical Brass Knuckles melee weapons."
"achievement_trk_fw_3","Listen Up! This Is a Robbery!"
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_lab_1","Skill Shot"
"achievement_pick_22_additional","This achievement requires you to play from the lobby to the end of the heist."
"achievement_guilty_of_crime_desc","Reach reputation level 10."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_steel_1_desc","Complete any heist on the OVERKILL difficulty or above with 4 players using only Gage Chivalry Pack masks, primary weapons, melee weapons and Ballistic Vests or heavier armors."
"achievement_trk_mc_2_desc","Complete the Mallcrasher job on the Very Hard difficulty or above."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_gage4_6_unlock","Unlocks the "Collapsed Stock" for the M1014 shotgun."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_bex_6_unlock","Unlocks the "Teotihuacan" variant of the "The Minstrel" Outfit."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_axe_53","EMPathy"
"8db63936938575bf",""
"8db63936938575bf",""
"23362f43c9f89de7","Kill 45 Russian specials on the Boiling Point job with the Jackal Submachine Gun on the OVERKILL difficulty or above."
"8db63936938575bf",""
"achievement_trk_bm_3_additional","This achievement requires you to play from the lobby to the end of the heist."
"achievement_flake_1_desc","Complete the Framing Frame job on the OVERKILL difficulty or above with each crew member using no skills, wearing suits, wielding Platypus 70 sniper rifles and Judge shotguns."
"achievement_trk_sh_1_desc","Complete the Slaughterhouse job on the Hard difficulty or above."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_death_27_desc","Complete all contracts on the Hard difficulty or above."
"achievement_sah_5_additional","This achievement requires you to play from the lobby to the end of the heist."
"achievement_wwh_1_desc","Complete the Alaskan Deal job on the Normal difficulty or above."
"achievement_pick_7_desc","Complete the Rats job on the Mayhem difficulty or above."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_cac_11","Silver Tongue"
"8db63936938575bf",""
"achievement_pim_4","For Daisy"
"8db63936938575bf",""
"achievement_fex_4_unlock","Unlocks the "Impresario" Outfit."
"achievement_brb_9_unlock","Unlocks the "Felis Lynx" mask and the "Ursus Maritimus" mask."
"achievement_ja22_01_unlock","Unlocks the "Longbore" Exclusive Weapon Set for the CAR-4 rifle."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_fex_2","Plain Old Tequila"
"achievement_trk_ag_3_desc","Complete the Art Gallery job on the OVERKILL difficulty or above."
"achievement_trk_cou_3","DIY Payment"
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_axe_52_additional","This achievement requires you to play from the lobby to the end of the heist. You can activate the One Down mechanic on the Buy Contract screen."
"achievement_fin_1_desc","Complete the PAYDAY 2 Secret."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_skm_31_desc","Having started from wave 1, beat wave 7of Holdout on The Diamond heist."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_gage4_7_unlock","Unlocks the "Short Barrel" for the Raven shotgun."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_kenaz_1_additional","This achievement requires you to play from the lobby to the end of the heist."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_deer_1","Vlad's Little Helpers"
"achievement_trk_cou_2","False Economy"
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_des_5_desc","Complete the Henry's Rock job on the Mayhem difficulty or above."
"achievement_pick_15_additional","This achievement requires you to play from the lobby to the end of the heist."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_scorpion_1_unlock","Unlocks the "Desert Skull" mask, "Western Sunset" material and "Mystical" pattern."
"8db63936938575bf",""
"achievement_brb_8","All the Gold in Brooklyn"
"achievement_halloween_nightmare_2_additional","This achievement cannot be unlocked by playing on higher difficulty levels."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_pex_7","We Ride at Dawn"
"achievement_tango_achieve_3","The Reckoning"
"achievement_cow_7_desc","Complete The Bomb: Dockyard job on the Death Wish difficulty or above."
"75fa4d137529e6c8","Kill 30 snipers with the Desertfox Sniper Rifle on the OVERKILL difficulty or above."
"8db63936938575bf",""
"achievement_cac_16_additional","This achievement requires you to play from the lobby to the end of the heist. This Achievement was suggested by the PAYDAY 2 Community."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_live_5_desc","In The Alesso Heist, complete the pyrosequences without failing even once."
"8db63936938575bf",""
"achievement_gage3_2_additional","Create a Starbreeze Nebula account in the Options menu."
"8db63936938575bf",""
"achievement_fish_6","Blood in the Water"
"achievement_armored_9","Fool Me Once, Shame on -Shame on You. Fool Me - You Can't Get Fooled Again"
"achievement_green_3","1337"
"achievement_gmod_6_additional","This achievement requires you to own the Gage Mod Courier DLC."
"achievement_axe_22_desc","Complete the Transport: Downtown job on the Death Sentence difficulty with the One Down mechanic activated."
"8db63936938575bf",""
"achievement_trk_th_2","Heisty McHeistface"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_ggez_72_desc","Complete the Transport: Train Heist on the Death Sentence difficulty."
"achievement_bat_4_unlock","Unlocks the "Pazuzu" mask, "Diamond" material and "Horus" pattern."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_halloween_10_additional","Create a Starbreeze Nebula account in the Options menu."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_axe_30_desc","Complete The Big Bank job on the Death Sentence difficulty with the One Down mechanic activated."
"achievement_death_13_additional","This achievement requires you to play from the lobby to the end of the heist."
"8db63936938575bf",""
"achievement_trk_pn_3_additional","This achievement requires you to play from the lobby to the end of the heist."
"achievement_spa_6_desc","Complete the Brooklyn 10-10 job from start, after deploying 8 ammo bags in the ammo cage on the OVERKILL difficulty or above."
"achievement_steel_4_unlock","Unlocks the "Mason Vanguard Veteran" mask, "Forged" material and "Checkered Out" pattern."
"achievement_moon_4","Imitations"
"achievement_death_35_additional","This achievement requires you to play from the lobby to the end of the heist."
"8db63936938575bf",""
"achievement_mad_3_additional","Kills by AI teammates will count towards this achievement. This achievement requires you to play from the lobby to the end of the heist. Any kills made with any other weapon will fail this achievement."
"achievement_moon_2_additional","This achievement requires you to play from the lobby to the end of the heist."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_trk_tu_0","Midnight Ride's Over"
"8db63936938575bf",""
"achievement_frog_1_additional","This achievement requires you to play from the lobby to the end of the heist. Create a Starbreeze Nebula account in the Options menu."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_dah_3","Costly Gems"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_sand_6_additional","This achievement requires you to play from the lobby to the end of the heist."
"achievement_tag_7_additional","This achievement requires you to play from the lobby to the end of the heist."
"8db63936938575bf",""
"achievement_ovk_8_desc","Complete the Big Oil job, with at least one other player, all using suits and Akimbo Bernetti 9 Pistols on the OVERKILL difficulty or above."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_pig_3_desc","In the Hotline Miami job, kill 30 thugs with the Baseball Bat."
"achievement_trk_bo_1_desc","Complete the Big Oil job on the Hard difficulty or above."
"achievement_ranc_5_desc","Complete the Midland Ranch job on the Mayhem difficulty or above."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_bex_4_unlock","Unlocks the "Skin of the Saint" variant of the "The Minstrel" Outfit."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_death_16","Because That's Where the Money Is"
"achievement_pex_5_additional","This achievement requires you to play from the lobby to the end of the heist."
"achievement_eng_4_unlock","Unlocks "The Cultist" mask."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_ameno_6_desc","In the Art Gallery job, complete the heist in stealth within 4 minutes with each crew member wearing the Improved Combined Tactical Vest and no Armor Bag deployable equipped."
"8db63936938575bf",""
"achievement_trk_fs_1_additional","This achievement requires you to play from the lobby to the end of the heist."
"8db63936938575bf",""
"achievement_ranc_7_additional","This achievement requires you to play from the lobby to the end of the heist."
"achievement_trk_cou_0_unlock","Unlocks the "Repairman" outfit."
"8db63936938575bf",""
"achievement_pick_13_additional","This achievement requires you to play from the lobby to the end of the heist."
"achievement_bat_6_desc","In The Diamond job, complete the heist, diamond puzzle and steal the Diamond after the alarm has been triggered on the OVERKILL difficulty or above."
"achievement_trk_ra_1","Get the Rat Poison!"
"8db63936938575bf",""
"achievement_i_knew_what_i_was_doing_was_wrong","I Knew What I Did Was Wrong"
"7d474e8a48f35a30","This achievement requires you to play from the lobby to the end of the heist."
"achievement_axe_55_additional","This achievement requires you to play from the lobby to the end of the heist. You can activate the One Down mechanic on the Buy Contract screen."
"achievement_trai_3_additional","This achievement requires you to play from the lobby to the end of the heist."
"8db63936938575bf",""
"achievement_eagle_5_additional","This achievement requires you to own the Gage Historical Pack DLC."
"achievement_berry_1_additional","This achievement requires you to play from the lobby to the end of the heist."
"achievement_bigbank_1_desc","In The Big Bank job, hack the correct computer on the first try."
"achievement_bex_4_desc","Complete the San Martín Bank job on the OVERKILL difficulty or above."
"achievement_trai_4_additional","This achievement requires you to play from the lobby to the end of the heist."
"achievement_sah_2","Stomped on a Spider"
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_trk_cc_1_additional","This achievement requires you to play from the lobby to the end of the heists."
"983532b86f61a98b","Complete the Hostile Takeover job on the Mayhem difficulty or above."
"8db63936938575bf",""
"achievement_frog_1_unlock","Unlocks a new skill slot."
"achievement_chca_2_desc","Complete the Black Cat job on the Hard difficulty or above."
"8db63936938575bf",""
"achievement_trk_fw_0","I Would Like to Speak to the Manager"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_pick_22","Bright Lights, Broke City"
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_brooklyn_2_unlock","Unlocks the "No Me Gusta" mask."
"achievement_trk_uj_2_additional","This achievement requires you to play from the lobby to the end of the heist."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_pick_34","Wankers Beware"
"achievement_caribbean_pirate_desc","On day 2 of the Rats job, bring additional meth bags to the trade but steal your payment instead."
"8db63936938575bf",""
"achievement_vit_9","A Heist to Remember"
"8db63936938575bf",""
"achievement_bex_6_desc","Complete the San Martín Bank job on the Death Wish difficulty or above."
"8db63936938575bf",""
"achievement_gage3_5_unlock","Unlocks the "Vespula" mask, "Bug Shell" material and "Venomous" pattern."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_ggez_76","Avoiding the Dog Pound"
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_halloween_nightmare_1","Cheerful Child"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_grv_4","Sneaky Beaky Like"
"achievement_ggez_1","One More Down, No More To Go"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_ggez_47","Thank You for Flying With OVERKILL Airline"
"achievement_sah_3_additional","This achievement requires you to play from the lobby to the end of the heist."
"8db63936938575bf",""
"achievement_tag_3","Breaking Protocol"
"achievement_pal_2","Dr. Evil"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_trk_dm_2_additional","This achievement requires you to play from the lobby to the end of the heist."
"achievement_trk_bt_0_desc","Complete the Brooklyn 10-10 job on the Normal difficulty or above."
"8db63936938575bf",""
"achievement_skm_1","Three Cherries on the Slot Machine"
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_ggez_55_additional","This achievement requires you to play from the lobby to the end of the heist."
"8db63936938575bf",""
"achievement_trk_js_1_desc","Complete the Jewelry Store job on the Hard difficulty or above."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_ovk_3_additional","This achievement requires you to own The OVERKILL Pack DLC."
"achievement_axe_52","Death and Taxes"
"achievement_trk_mc_3","Like a Bull in a China Shop"
"cdd214fedcce3ace","This achievement requires you to play from the lobby to the end of the heist. You can activate the One Down mechanic on the Buy Contract screen."
"8db63936938575bf",""
"achievement_trk_cs_1_desc","Complete the Car Shop job on the Hard difficulty or above."
"8db63936938575bf",""
"achievement_trk_gg_1_desc","Complete the Golden Grin Casino job on the Hard difficulty or above."
"8db63936938575bf",""
"achievement_pent_2_desc","Complete the Mountain Master job on the Hard difficulty or above."
"achievement_pick_33","I Know What I Like"
"8db63936938575bf",""
"achievement_ameno_1_additional","This achievement requires you to play from the lobby to the end of the heist."
"8db63936938575bf",""
"achievement_ggez_75_additional","This achievement requires you to play from the lobby to the end of the heist."
"achievement_pex_11_unlock","Unlocks the "Cave" weapon color."
"achievement_glace_3_desc","Complete the Green Bridge job on the Very Hard difficulty or above."
"achievement_pick_20","Keep on Boxing"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_ggez_61_desc","Complete the Reservoir Dogs job on the Death Sentence difficulty."
"achievement_cac_14_additional","This Achievement was suggested by the PAYDAY 2 Community."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_bob_10","Ghost Riders"
"achievement_deer_6_unlock","Unlocks the "Almir's Beard" mask."
"achievement_ignominy_50","Becoming Masterful"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_ggez_62","Castle Doctrine"
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_pick_55_desc","Complete the Panic Room job on the Mayhem difficulty or above."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_gage4_9","Shock and Awe"
"achievement_big_deal_desc","On day 2 of the Framing Frame job, trade 9 paintings."
"8db63936938575bf",""
"achievement_gage5_10_unlock","Unlocks the "Suppressed Barrel" and "G2 Grip" for the Clarion rifle as well as the "Professor Wrath" mask."
"achievement_trk_l_5","FUBAR"
"achievement_fully_loaded_desc","Own 9 weapons."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_bob_10_additional","Only the masks "The Normal Skull", "The Hard Skull", "The Very Hard Skull", "The OVERKILL Skull", "The Mayhem Skull", "The Death Wish Skull", "The Death Sentence Skull" and "The One Down Skull" counts for this achievement."
"8db63936938575bf",""
"achievement_trk_c_6_desc","Complete all of The Continental's contracts on the Death Sentence difficulty with the One Down mechanic activated."
"8db63936938575bf",""
"achievement_gage2_7","Don't Push It"
"achievement_bulldog_1_desc","Complete the Hoxton Breakout job on the Normal difficulty or above."
"8db63936938575bf",""
"achievement_friend_6","What? You Want Me to Dance?"
"achievement_gage2_3_desc","On the Nightclub job, kill 50 law enforcers using your fists."
"achievement_trk_bod_3","Smooth Sailing"
"8db63936938575bf",""
"achievement_pig_7_desc","On day 2 of the Hotline Miami job, save someone in need."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_skm_19_additional","This achievement requires you to play from the lobby to the end of the heist."
"achievement_scorpion_3_unlock","Unlocks the "Lone Heister" mask, "Scorpion" material and "Totem" pattern."
"8db63936938575bf",""
"achievement_vit_1_desc","Complete The White House job on the Normal difficulty or above."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_flat_1_desc","Complete the Panic Room job on the Death Wish difficulty or above."
"achievement_mad_3_desc","Complete the Boiling Point job having everyone only using melee weapons without electricity or poison to kill enemies on the Very Hard difficulty or above."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_cane_3_desc","Complete the Santa's Workshop job after having secured at least 100 bags in the chimney on the OVERKILL difficulty or above."
"8db63936938575bf",""
"achievement_gage_4_additional","This achievement requires you to own the Gage Weapon Pack #01 DLC."
"achievement_trk_h_2_additional","This achievement requires you to play from the lobby to the end of the heists."
"achievement_pick_38_desc","Complete the Slaughterhouse job on the Mayhem difficulty or above."
"achievement_run_1_additional","This achievement requires you to play from the lobby to the end of the heist."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_wwh_2_desc","Complete the Alaskan Deal job on the Hard difficulty or above."
"achievement_trk_ds_3","Diamonds Are a Heister's Best Friend"
"achievement_vit_6_desc","Complete The White House job on the Death Wish difficulty or above."
"achievement_trk_l_2_desc","Complete all of Locke's contracts on the Very Hard difficulty or above."
"achievement_ckr_3","If It Bleeds, Kill It"
"achievement_halloween_nightmare_4_unlock","Unlocks the "Cry Baby" mask."
